# SYNTHETIC. Per-block monthly cost in IDR. EPMS routes cost through m_cost_control_mapping but the EC export carries none of it. Structure sums to ~30M IDR/ha/yr.
division_code,block_code,month,harvest_idr,upkeep_idr,fertilizer_idr,transport_idr,overhead_idr,infrastructure_idr,km_to_mill
1,35,2025-02,22212784,14956529,23191805,1268123,15725000,6552083,7.57
1,35,2025-03,11170607,14942268,22379159,1268123,15725000,6552083,7.57
1,35,2025-04,33611065,14074122,22234904,1268123,15725000,6552083,7.57
1,35,2025-05,7603719,13892785,23529080,1268123,15725000,6552083,7.57
1,35,2025-06,18345833,15058472,25468902,1268123,15725000,6552083,7.57
1,35,2025-07,18345833,14388984,22631203,1268123,15725000,6552083,7.57
1,35,2025-08,18345833,14936753,22240158,1268123,15725000,6552083,7.57
1,35,2025-09,18345833,14912930,22954561,1268123,15725000,6552083,7.57
1,35,2025-10,18345833,13802592,22832235,1268123,15725000,6552083,7.57
1,35,2025-11,18345833,13927418,22798769,1268123,15725000,6552083,7.57
1,36,2025-01,17323162,14211798,22056266,1155504,14410000,6004166,7.5
1,36,2025-02,14594720,13861228,24008551,1155504,14410000,6004166,7.5
1,36,2025-03,11196380,12895990,22368373,1155504,14410000,6004166,7.5
1,36,2025-04,28439294,13108362,23074680,1155504,14410000,6004166,7.5
1,36,2025-05,12504776,12895112,22353807,1155504,14410000,6004166,7.5
1,36,2025-06,16811666,13690466,23547087,1155504,14410000,6004166,7.5
1,36,2025-07,16811666,12989404,23763405,1155504,14410000,6004166,7.5
1,36,2025-08,16811666,14262717,24486388,1155504,14410000,6004166,7.5
1,36,2025-09,16811666,13367092,21663936,1155504,14410000,6004166,7.5
1,36,2025-10,16811666,14403731,22645431,1155504,14410000,6004166,7.5
1,36,2025-11,16811666,13402030,23442341,1155504,14410000,6004166,7.5
1,37,2025-01,16939078,13099959,22710784,1165077,14645000,6102083,7.42
1,37,2025-02,14367587,12907941,22822682,1165077,14645000,6102083,7.42
1,37,2025-03,8520313,14388831,23380348,1165077,14645000,6102083,7.42
1,37,2025-04,33449028,13933333,24178487,1165077,14645000,6102083,7.42
1,37,2025-05,12153158,13755158,24484245,1165077,14645000,6102083,7.42
1,37,2025-06,17085833,13374300,22023393,1165077,14645000,6102083,7.42
1,37,2025-07,17085833,13600280,24034467,1165077,14645000,6102083,7.42
1,37,2025-08,17085833,14251600,22529679,1165077,14645000,6102083,7.42
1,37,2025-09,17085833,14258409,22999674,1165077,14645000,6102083,7.42
1,37,2025-10,17085833,13407011,21302254,1165077,14645000,6102083,7.42
1,37,2025-11,17085833,14478594,24521324,1165077,14645000,6102083,7.42
1,38,2025-01,12733608,13937191,20537429,1124726,14330000,5970833,7.27
1,38,2025-02,14047050,13626221,21315055,1124726,14330000,5970833,7.27
1,38,2025-03,14688355,13322266,23372215,1124726,14330000,5970833,7.27
1,38,2025-04,29176303,12977049,20868063,1124726,14330000,5970833,7.27
1,38,2025-05,12946348,13954962,21365151,1124726,14330000,5970833,7.27
1,38,2025-06,16718333,13541601,21390655,1124726,14330000,5970833,7.27
1,38,2025-07,16718333,12902320,20659108,1124726,14330000,5970833,7.27
1,38,2025-08,16718333,13330480,20241977,1124726,14330000,5970833,7.27
1,38,2025-09,16718333,13107887,20673641,1124726,14330000,5970833,7.27
1,38,2025-10,16718333,12563567,20336412,1124726,14330000,5970833,7.27
1,38,2025-11,16718333,12800485,20281757,1124726,14330000,5970833,7.27
1,39,2025-01,21028875,13960401,21492750,1146148,14695000,6122916,7.2
1,39,2025-02,17045868,14400504,21522890,1146148,14695000,6122916,7.2
1,39,2025-03,16560758,13635120,21665638,1146148,14695000,6122916,7.2
1,39,2025-04,13238393,13193218,23948443,1146148,14695000,6122916,7.2
1,39,2025-05,17846937,14292207,21987575,1146148,14695000,6122916,7.2
1,39,2025-06,17144166,14263629,21375717,1146148,14695000,6122916,7.2
1,39,2025-07,17144166,14009690,23853550,1146148,14695000,6122916,7.2
1,39,2025-08,17144166,14374772,22080762,1146148,14695000,6122916,7.2
1,39,2025-09,17144166,13608991,21811314,1146148,14695000,6122916,7.2
1,39,2025-10,17144166,14229060,24199223,1146148,14695000,6122916,7.2
1,39,2025-11,17144166,13548386,21242537,1146148,14695000,6122916,7.2
2,40,2025-01,12005255,7960979,13302660,814788,9035000,3764583,8.89
2,40,2025-02,10498101,8059034,14908518,814788,9035000,3764583,8.89
2,40,2025-03,10844573,8254173,13836608,814788,9035000,3764583,8.89
2,40,2025-04,9051581,8493600,12831912,814788,9035000,3764583,8.89
2,40,2025-05,10304654,8646391,12972168,814788,9035000,3764583,8.89
2,40,2025-06,10540833,8541418,13397300,814788,9035000,3764583,8.89
2,40,2025-07,10540833,8337219,14515754,814788,9035000,3764583,8.89
2,40,2025-08,10540833,7964470,12921454,814788,9035000,3764583,8.89
2,40,2025-09,10540833,7872570,13275675,814788,9035000,3764583,8.89
2,40,2025-10,10540833,7863671,12940594,814788,9035000,3764583,8.89
2,40,2025-11,10540833,8331787,14446138,814788,9035000,3764583,8.89
2,41,2025-01,13784415,11414041,19252960,1145842,12760000,5316666,8.83
2,41,2025-02,13423894,12187048,20884665,1145842,12760000,5316666,8.83
2,41,2025-03,16032180,12461342,18646959,1145842,12760000,5316666,8.83
2,41,2025-04,17004018,12369307,19004023,1145842,12760000,5316666,8.83
2,41,2025-05,14188824,12100383,20484700,1145842,12760000,5316666,8.83
2,41,2025-06,14886666,11787424,20217128,1145842,12760000,5316666,8.83
2,41,2025-07,14886666,11639621,20795363,1145842,12760000,5316666,8.83
2,41,2025-08,14886666,11457587,18381491,1145842,12760000,5316666,8.83
2,41,2025-09,14886666,12207116,18987774,1145842,12760000,5316666,8.83
2,41,2025-10,14886666,11796821,20849712,1145842,12760000,5316666,8.83
2,41,2025-11,14886666,12516204,21169222,1145842,12760000,5316666,8.83
2,42,2025-01,16035683,13070542,19663071,1290828,14510000,6045833,8.72
2,42,2025-02,24138711,13348692,22766111,1290828,14510000,6045833,8.72
2,42,2025-03,10648292,13354255,20543584,1290828,14510000,6045833,8.72
2,42,2025-04,20609932,12966210,21481274,1290828,14510000,6045833,8.72
2,42,2025-05,13209045,13358875,21304888,1290828,14510000,6045833,8.72
2,42,2025-06,16928333,13625517,20667252,1290828,14510000,6045833,8.72
2,42,2025-07,16928333,13064814,20563957,1290828,14510000,6045833,8.72
2,42,2025-08,16928333,13009929,21856677,1290828,14510000,6045833,8.72
2,42,2025-09,16928333,13881794,19576370,1290828,14510000,6045833,8.72
2,42,2025-10,16928333,12510871,22257192,1290828,14510000,6045833,8.72
2,42,2025-11,16928333,13451722,20813830,1290828,14510000,6045833,8.72
2,43,2025-01,11538915,14243531,21216504,1285639,14830000,6179166,8.4
2,43,2025-02,21505684,12975047,20396555,1285639,14830000,6179166,8.4
2,43,2025-03,9972134,13414070,21073782,1285639,14830000,6179166,8.4
2,43,2025-04,31335628,13210869,21751911,1285639,14830000,6179166,8.4
2,43,2025-05,12155970,13508353,21603080,1285639,14830000,6179166,8.4
2,43,2025-06,17301666,14233673,20467540,1285639,14830000,6179166,8.4
2,43,2025-07,17301666,13071659,21949123,1285639,14830000,6179166,8.4
2,43,2025-08,17301666,13581112,21928849,1285639,14830000,6179166,8.4
2,43,2025-09,17301666,14282872,21548068,1285639,14830000,6179166,8.4
2,43,2025-10,17301666,13419399,23276816,1285639,14830000,6179166,8.4
2,43,2025-11,17301666,13551663,22500018,1285639,14830000,6179166,8.4
2,44,2025-01,12901305,13003192,20018681,1170687,13670000,5695833,8.26
2,44,2025-02,15948333,11980871,19302654,1170687,13670000,5695833,8.26
2,44,2025-03,13409143,12689363,21037792,1170687,13670000,5695833,8.26
2,44,2025-04,31807864,12090630,20589274,1170687,13670000,5695833,8.26
2,44,2025-05,5675020,12749835,21995940,1170687,13670000,5695833,8.26
2,44,2025-06,15948333,12898811,21861586,1170687,13670000,5695833,8.26
2,44,2025-07,15948333,13055030,20551384,1170687,13670000,5695833,8.26
2,44,2025-08,15948333,11972755,20098601,1170687,13670000,5695833,8.26
2,44,2025-09,15948333,12089542,21352350,1170687,13670000,5695833,8.26
2,44,2025-10,15948333,12905012,21067221,1170687,13670000,5695833,8.26
2,44,2025-11,15948333,11961439,19762847,1170687,13670000,5695833,8.26
2,45,2025-01,13831724,13721962,21994451,1211600,14250000,5937500,8.17
2,45,2025-02,22067503,13182242,20672199,1211600,14250000,5937500,8.17
2,45,2025-03,9638679,13749978,21824965,1211600,14250000,5937500,8.17
2,45,2025-04,21732435,13850702,22809734,1211600,14250000,5937500,8.17
2,45,2025-05,15854657,13062182,22407958,1211600,14250000,5937500,8.17
2,45,2025-06,16625000,13723283,23469445,1211600,14250000,5937500,8.17
2,45,2025-07,16625000,13745465,22253372,1211600,14250000,5937500,8.17
2,45,2025-08,16625000,13251721,21179053,1211600,14250000,5937500,8.17
2,45,2025-09,16625000,12562700,23187739,1211600,14250000,5937500,8.17
2,45,2025-10,16625000,13214117,21558453,1211600,14250000,5937500,8.17
2,45,2025-11,16625000,13507396,22720301,1211600,14250000,5937500,8.17
2,46,2025-01,16111904,12629734,23170913,1223978,14615000,6089583,8.0
2,46,2025-02,9547593,13725840,21131024,1223978,14615000,6089583,8.0
2,46,2025-03,17375637,12917058,22916911,1223978,14615000,6089583,8.0
2,46,2025-04,21104056,12581058,21113295,1223978,14615000,6089583,8.0
2,46,2025-05,21114974,13000453,22092476,1223978,14615000,6089583,8.0
2,46,2025-06,17050833,12712565,22536333,1223978,14615000,6089583,8.0
2,46,2025-07,17050833,12539002,23080845,1223978,14615000,6089583,8.0
2,46,2025-08,17050833,13596197,22856844,1223978,14615000,6089583,8.0
2,46,2025-09,17050833,13082362,22669296,1223978,14615000,6089583,8.0
2,46,2025-10,17050833,13314883,21644602,1223978,14615000,6089583,8.0
2,46,2025-11,17050833,13426935,22844397,1223978,14615000,6089583,8.0
2,47,2025-01,20155345,13601889,20886421,1222276,14835000,6181250,7.81
2,47,2025-02,15488324,13626767,21323683,1222276,14835000,6181250,7.81
2,47,2025-03,15802500,13651835,20216438,1222276,14835000,6181250,7.81
2,47,2025-04,17641944,12600686,21125980,1222276,14835000,6181250,7.81
2,47,2025-05,17449385,12975323,22036371,1222276,14835000,6181250,7.81
2,47,2025-06,17307500,13789987,20372100,1222276,14835000,6181250,7.81
2,47,2025-07,17307500,13434753,20373206,1222276,14835000,6181250,7.81
2,47,2025-08,17307500,13840242,21817503,1222276,14835000,6181250,7.81
2,47,2025-09,17307500,13520089,20947221,1222276,14835000,6181250,7.81
2,47,2025-10,17307500,12775376,19949491,1222276,14835000,6181250,7.81
2,47,2025-11,17307500,12799337,22708355,1222276,14835000,6181250,7.81
2,49,2025-01,19611194,11896426,17169017,1216709,12665000,5277083,9.7
2,49,2025-02,14221345,11160977,19115036,1216709,12665000,5277083,9.7
2,49,2025-03,12516024,10974792,18915988,1216709,12665000,5277083,9.7
2,49,2025-04,11751213,11057913,17645256,1216709,12665000,5277083,9.7
2,49,2025-05,15779389,12018495,19133220,1216709,12665000,5277083,9.7
2,49,2025-06,14775833,10960917,19097129,1216709,12665000,5277083,9.7
2,49,2025-07,14775833,11794448,17397899,1216709,12665000,5277083,9.7
2,49,2025-08,14775833,11607041,17644568,1216709,12665000,5277083,9.7
2,49,2025-09,14775833,11503338,18216045,1216709,12665000,5277083,9.7
2,49,2025-10,14775833,11363694,19281539,1216709,12665000,5277083,9.7
2,49,2025-11,14775833,11444269,18987452,1216709,12665000,5277083,9.7
2,50,2025-01,16624253,11874664,20267951,1244418,13370000,5570833,9.29
2,50,2025-02,12670244,12647172,19150050,1244418,13370000,5570833,9.29
2,50,2025-03,14409137,12517036,19378009,1244418,13370000,5570833,9.29
2,50,2025-04,13739704,12156357,20303574,1244418,13370000,5570833,9.29
2,50,2025-05,20548327,12202149,20818808,1244418,13370000,5570833,9.29
2,50,2025-06,15598333,12166059,19164067,1244418,13370000,5570833,9.29
2,50,2025-07,15598333,11641334,19619582,1244418,13370000,5570833,9.29
2,50,2025-08,15598333,12904623,18826563,1244418,13370000,5570833,9.29
2,50,2025-09,15598333,12216926,19459669,1244418,13370000,5570833,9.29
2,50,2025-10,15598333,11871082,20764684,1244418,13370000,5570833,9.29
2,50,2025-11,15598333,12192004,19534972,1244418,13370000,5570833,9.29
2,51,2025-01,14169947,13400327,20929157,1324152,14455000,6022916,9.08
2,51,2025-02,14821366,13136212,20799018,1324152,14455000,6022916,9.08
2,51,2025-03,22085006,13581469,24092370,1324152,14455000,6022916,9.08
2,51,2025-04,20880197,13890549,21293186,1324152,14455000,6022916,9.08
2,51,2025-05,12364314,13032727,22118176,1324152,14455000,6022916,9.08
2,51,2025-06,16864166,13036223,24250661,1324152,14455000,6022916,9.08
2,51,2025-07,16864166,14292739,24277752,1324152,14455000,6022916,9.08
2,51,2025-08,16864166,13986770,21585669,1324152,14455000,6022916,9.08
2,51,2025-09,16864166,14258577,22923712,1324152,14455000,6022916,9.08
2,51,2025-10,16864166,13307886,22042846,1324152,14455000,6022916,9.08
2,51,2025-11,16864166,13236293,24075242,1324152,14455000,6022916,9.08
2,52,2025-01,13157635,12492037,19295027,1164026,12820000,5341666,8.97
2,52,2025-02,9823053,12148859,18952918,1164026,12820000,5341666,8.97
2,52,2025-03,9780344,12131896,20305645,1164026,12820000,5341666,8.97
2,52,2025-04,18726222,11706665,19429439,1164026,12820000,5341666,8.97
2,52,2025-05,23296077,12528892,20646835,1164026,12820000,5341666,8.97
2,52,2025-06,14956666,12360596,21691773,1164026,12820000,5341666,8.97
2,52,2025-07,14956666,11571933,20440953,1164026,12820000,5341666,8.97
2,52,2025-08,14956666,11886774,21059940,1164026,12820000,5341666,8.97
2,52,2025-09,14956666,12274123,21145130,1164026,12820000,5341666,8.97
2,52,2025-10,14956666,12726258,21488733,1164026,12820000,5341666,8.97
2,52,2025-11,14956666,11634859,21733503,1164026,12820000,5341666,8.97
2,53,2025-01,10508414,13733525,20939690,1313368,14560000,6066666,8.89
2,53,2025-02,15624280,13834899,21204577,1313368,14560000,6066666,8.89
2,53,2025-03,12544800,12711838,22947366,1313368,14560000,6066666,8.89
2,53,2025-04,33672302,13781498,20235896,1313368,14560000,6066666,8.89
2,53,2025-05,12583535,13511008,20164550,1313368,14560000,6066666,8.89
2,53,2025-06,16986666,13864577,23208079,1313368,14560000,6066666,8.89
2,53,2025-07,16986666,12973772,23300142,1313368,14560000,6066666,8.89
2,53,2025-08,16986666,12741091,22207867,1313368,14560000,6066666,8.89
2,53,2025-09,16986666,13972916,20721322,1313368,14560000,6066666,8.89
2,53,2025-10,16986666,12750293,21848769,1313368,14560000,6066666,8.89
2,53,2025-11,16986666,12544310,21936183,1313368,14560000,6066666,8.89
2,54,2025-01,16513219,13776813,22599355,1317194,14725000,6135416,8.79
2,54,2025-02,13561374,13373009,23211938,1317194,14725000,6135416,8.79
2,54,2025-03,12944624,13232555,24292450,1317194,14725000,6135416,8.79
2,54,2025-04,32441773,13688964,25388784,1317194,14725000,6135416,8.79
2,54,2025-05,10434842,13436511,24158119,1317194,14725000,6135416,8.79
2,54,2025-06,17179166,13959857,23871300,1317194,14725000,6135416,8.79
2,54,2025-07,17179166,14299092,23933258,1317194,14725000,6135416,8.79
2,54,2025-08,17179166,13520606,22744882,1317194,14725000,6135416,8.79
2,54,2025-09,17179166,14772225,23793233,1317194,14725000,6135416,8.79
2,54,2025-10,17179166,14417526,23600483,1317194,14725000,6135416,8.79
2,54,2025-11,17179166,14738390,23540508,1317194,14725000,6135416,8.79
2,55,2025-01,16844288,13058791,23025694,1318412,14945000,6227083,8.61
2,55,2025-02,19856946,14242143,22182710,1318412,14945000,6227083,8.61
2,55,2025-03,11588037,13545698,23595709,1318412,14945000,6227083,8.61
2,55,2025-04,23725408,14075464,21168181,1318412,14945000,6227083,8.61
2,55,2025-05,15164485,12920277,21423187,1318412,14945000,6227083,8.61
2,55,2025-06,17435833,13433384,23320809,1318412,14945000,6227083,8.61
2,55,2025-07,17435833,13615159,21886508,1318412,14945000,6227083,8.61
2,55,2025-08,17435833,13982671,23003076,1318412,14945000,6227083,8.61
2,55,2025-09,17435833,13024117,20998561,1318412,14945000,6227083,8.61
2,55,2025-10,17435833,14186669,23866467,1318412,14945000,6227083,8.61
2,55,2025-11,17435833,13430509,23587310,1318412,14945000,6227083,8.61
2,56,2025-01,20048880,13368905,22389343,1329557,15180000,6325000,8.53
2,56,2025-02,15289566,14514867,23502476,1329557,15180000,6325000,8.53
2,56,2025-03,10253223,13573344,23678843,1329557,15180000,6325000,8.53
2,56,2025-04,27562930,14130817,22880959,1329557,15180000,6325000,8.53
2,56,2025-05,15395398,13740774,21523698,1329557,15180000,6325000,8.53
2,56,2025-06,17710000,14701213,23902716,1329557,15180000,6325000,8.53
2,56,2025-07,17710000,13801698,22552869,1329557,15180000,6325000,8.53
2,56,2025-08,17710000,13691878,21959985,1329557,15180000,6325000,8.53
2,56,2025-09,17710000,14863401,24539268,1329557,15180000,6325000,8.53
2,56,2025-10,17710000,14073727,25044930,1329557,15180000,6325000,8.53
2,56,2025-11,17710000,14335243,22216764,1329557,15180000,6325000,8.53
2,57,2025-01,17671616,13708476,23227885,1294823,14930000,6220833,8.41
2,57,2025-02,19407481,13924160,22830249,1294823,14930000,6220833,8.41
2,57,2025-03,14101629,14095757,23379661,1294823,14930000,6220833,8.41
2,57,2025-04,14239916,13421173,23730936,1294823,14930000,6220833,8.41
2,57,2025-05,21671021,14354726,25572421,1294823,14930000,6220833,8.41
2,57,2025-06,17418333,14536286,22746451,1294823,14930000,6220833,8.41
2,57,2025-07,17418333,14743372,25323516,1294823,14930000,6220833,8.41
2,57,2025-08,17418333,14782762,23780244,1294823,14930000,6220833,8.41
2,57,2025-09,17418333,15017358,24838952,1294823,14930000,6220833,8.41
2,57,2025-10,17418333,13428058,25235549,1294823,14930000,6220833,8.41
2,57,2025-11,17418333,14942141,23662082,1294823,14930000,6220833,8.41
2,58,2025-01,10940461,12989430,21232436,1238878,14350000,5979166,8.35
2,58,2025-02,18501321,12723841,22844863,1238878,14350000,5979166,8.35
2,58,2025-03,16814847,13191330,23322045,1238878,14350000,5979166,8.35
2,58,2025-04,17609851,13113343,21393394,1238878,14350000,5979166,8.35
2,58,2025-05,19841852,13087348,21296680,1238878,14350000,5979166,8.35
2,58,2025-06,16741666,12712324,22366797,1238878,14350000,5979166,8.35
2,58,2025-07,16741666,13053483,20947084,1238878,14350000,5979166,8.35
2,58,2025-08,16741666,12726643,21575929,1238878,14350000,5979166,8.35
2,58,2025-09,16741666,13427286,22906852,1238878,14350000,5979166,8.35
2,58,2025-10,16741666,13951946,22104134,1238878,14350000,5979166,8.35
2,58,2025-11,16741666,13750499,22877379,1238878,14350000,5979166,8.35
2,59,2025-01,16666147,14356999,22996449,1360499,15880000,6616666,8.26
2,59,2025-02,18221613,14890401,23868233,1360499,15880000,6616666,8.26
2,59,2025-03,20701299,14091908,24914159,1360499,15880000,6616666,8.26
2,59,2025-04,15944289,15299088,25785456,1360499,15880000,6616666,8.26
2,59,2025-05,21099982,14928857,24398419,1360499,15880000,6616666,8.26
2,59,2025-06,18526666,14125823,24215026,1360499,15880000,6616666,8.26
2,59,2025-07,18526666,13864898,23748895,1360499,15880000,6616666,8.26
2,59,2025-08,18526666,15245817,23449453,1360499,15880000,6616666,8.26
2,59,2025-09,18526666,13790981,22557657,1360499,15880000,6616666,8.26
2,59,2025-10,18526666,14567214,24557619,1360499,15880000,6616666,8.26
2,59,2025-11,18526666,14761883,25004729,1360499,15880000,6616666,8.26
2,60,2025-01,14743850,13824137,21947649,1312111,15295000,6372916,8.28
2,60,2025-02,19132033,14532576,23782096,1312111,15295000,6372916,8.28
2,60,2025-03,19606656,14066427,23070498,1312111,15295000,6372916,8.28
2,60,2025-04,13361614,13148279,23923268,1312111,15295000,6372916,8.28
2,60,2025-05,22376679,13136622,22804120,1312111,15295000,6372916,8.28
2,60,2025-06,17844166,13353888,21762267,1312111,15295000,6372916,8.28
2,60,2025-07,17844166,13507837,23682511,1312111,15295000,6372916,8.28
2,60,2025-08,17844166,13820210,23080206,1312111,15295000,6372916,8.28
2,60,2025-09,17844166,13701282,23109473,1312111,15295000,6372916,8.28
2,60,2025-10,17844166,14250919,23003708,1312111,15295000,6372916,8.28
2,60,2025-11,17844166,13157302,21572511,1312111,15295000,6372916,8.28
2,62,2025-01,14697884,11072413,18620450,1159703,11305000,4710416,10.6
2,62,2025-02,14236502,10275039,17941245,1159703,11305000,4710416,10.6
2,62,2025-03,15470698,11119910,16919804,1159703,11305000,4710416,10.6
