# SYNTHETIC. Fertiliser goods issues against the agronomy programme. SAP MM holds these; the EC export carries only a rupiah cost line, which cannot answer an agronomic question. NOTE the deliberate confounding: weak blocks are PRESCRIBED more, so a naive reading of 'more fertiliser, lower yield' is backwards.
division_code,block_code,window,material,target_kg,issued_kg,target_date,issue_date,application_lag_days,palms,kg_per_palm
4,143,2025-03,Borate,256.2,269.1,2025-03-15,2025-04-05,21,3572,0.075
4,144,2024-10,NPK 12-12-17-2,11811.5,10697.8,2024-10-15,2024-12-28,74,3484,3.071
4,144,2024-10,Urea,2907.4,2083.3,2024-10-15,2024-10-15,0,3484,0.598
4,144,2024-10,Kieserite,2180.6,1881.3,2024-10-15,2024-11-18,34,3484,0.54
4,144,2024-10,Borate,272.6,173.9,2024-10-15,2024-10-27,12,3484,0.05
4,144,2025-03,NPK 12-12-17-2,11811.5,7399.5,2025-03-15,2025-04-02,18,3484,2.124
4,144,2025-03,Urea,2907.4,3256.3,2025-03-15,2025-04-22,38,3484,0.935
4,144,2025-03,Kieserite,2180.6,1940.7,2025-03-15,2025-04-22,38,3484,0.557
4,144,2025-03,Borate,272.6,262.3,2025-03-15,2025-03-15,0,3484,0.075
4,145,2024-10,NPK 12-12-17-2,17439.6,19532.4,2024-10-15,2024-10-16,1,5029,3.884
4,145,2024-10,Urea,4292.8,2738.2,2024-10-15,2024-11-25,41,5029,0.544
4,145,2024-10,Kieserite,3219.6,2089.6,2024-10-15,2024-10-15,0,5029,0.416
4,145,2024-10,Borate,402.5,437.2,2024-10-15,2024-10-15,0,5029,0.087
4,145,2025-03,NPK 12-12-17-2,17439.6,16066.5,2025-03-15,2025-04-14,30,5029,3.195
4,145,2025-03,Urea,4292.8,4272.0,2025-03-15,2025-04-17,33,5029,0.849
4,145,2025-03,Kieserite,3219.6,3085.6,2025-03-15,2025-03-31,16,5029,0.614
4,145,2025-03,Borate,402.5,326.3,2025-03-15,2025-03-15,0,5029,0.065
4,146,2024-10,NPK 12-12-17-2,12713.6,9642.4,2024-10-15,2024-11-19,35,4014,2.402
4,146,2024-10,Urea,3129.5,2997.3,2024-10-15,2024-11-25,41,4014,0.747
4,146,2024-10,Kieserite,2347.1,1665.0,2024-10-15,2024-10-24,9,4014,0.415
4,146,2024-10,Borate,293.4,278.9,2024-10-15,2024-10-15,0,4014,0.069
4,146,2025-03,NPK 12-12-17-2,12713.6,7561.0,2025-03-15,2025-03-15,0,4014,1.884
4,146,2025-03,Urea,3129.5,2444.2,2025-03-15,2025-04-11,27,4014,0.609
4,146,2025-03,Kieserite,2347.1,1928.9,2025-03-15,2025-03-27,12,4014,0.481
4,146,2025-03,Borate,293.4,326.4,2025-03-15,2025-03-18,3,4014,0.081
4,147,2024-10,NPK 12-12-17-2,12103.1,13555.4,2024-10-15,2024-11-07,23,3647,3.717
4,147,2024-10,Urea,2979.2,2922.2,2024-10-15,2024-10-15,0,3647,0.801
4,147,2024-10,Kieserite,2234.4,2502.5,2024-10-15,2024-10-15,0,3647,0.686
4,147,2024-10,Borate,279.3,292.1,2024-10-15,2024-11-20,36,3647,0.08
4,147,2025-03,NPK 12-12-17-2,12103.1,10917.4,2025-03-15,2025-04-02,18,3647,2.994
4,147,2025-03,Urea,2979.2,2542.5,2025-03-15,2025-03-20,5,3647,0.697
4,147,2025-03,Kieserite,2234.4,2497.9,2025-03-15,2025-03-27,12,3647,0.685
4,147,2025-03,Borate,279.3,238.6,2025-03-15,2025-03-31,16,3647,0.065
4,148,2024-10,NPK 12-12-17-2,15069.4,16714.6,2024-10-15,2024-10-15,0,4599,3.634
4,148,2024-10,Urea,3709.4,3173.6,2024-10-15,2024-11-24,40,4599,0.69
4,148,2024-10,Kieserite,2782.0,2844.7,2024-10-15,2024-11-18,34,4599,0.619
4,148,2024-10,Borate,347.8,296.1,2024-10-15,2024-10-22,7,4599,0.064
4,148,2025-03,NPK 12-12-17-2,15069.4,16877.7,2025-03-15,2025-03-15,0,4599,3.67
4,148,2025-03,Urea,3709.4,3067.9,2025-03-15,2025-03-15,0,4599,0.667
4,148,2025-03,Kieserite,2782.0,2131.5,2025-03-15,2025-04-06,22,4599,0.463
4,148,2025-03,Borate,347.8,364.0,2025-03-15,2025-04-17,33,4599,0.079
4,149,2024-10,NPK 12-12-17-2,11705.9,10782.3,2024-10-15,2024-10-27,12,3652,2.952
4,149,2024-10,Urea,2881.5,2413.3,2024-10-15,2024-10-15,0,3652,0.661
4,149,2024-10,Kieserite,2161.1,2323.4,2024-10-15,2024-11-16,32,3652,0.636
4,149,2024-10,Borate,270.1,243.2,2024-10-15,2024-10-15,0,3652,0.067
4,149,2025-03,NPK 12-12-17-2,11705.9,8415.9,2025-03-15,2025-04-05,21,3652,2.304
4,149,2025-03,Urea,2881.5,2288.9,2025-03-15,2025-03-15,0,3652,0.627
4,149,2025-03,Kieserite,2161.1,1921.3,2025-03-15,2025-04-15,31,3652,0.526
4,149,2025-03,Borate,270.1,189.0,2025-03-15,2025-04-12,28,3652,0.052
4,150,2024-10,NPK 12-12-17-2,13834.5,9494.2,2024-10-15,2024-12-02,48,4328,2.194
4,150,2024-10,Urea,3405.4,2758.0,2024-10-15,2024-10-15,0,4328,0.637
4,150,2024-10,Kieserite,2554.1,2860.6,2024-10-15,2024-11-08,24,4328,0.661
4,150,2024-10,Borate,319.3,301.4,2024-10-15,2024-10-15,0,4328,0.07
4,150,2025-03,NPK 12-12-17-2,13834.5,9397.4,2025-03-15,2025-04-21,37,4328,2.171
4,150,2025-03,Urea,3405.4,3302.8,2025-03-15,2025-04-05,21,4328,0.763
4,150,2025-03,Kieserite,2554.1,1812.8,2025-03-15,2025-03-15,0,4328,0.419
4,150,2025-03,Borate,319.3,287.0,2025-03-15,2025-04-24,40,4328,0.066
4,151,2024-10,NPK 12-12-17-2,13949.7,12479.2,2024-10-15,2024-10-27,12,4293,2.907
4,151,2024-10,Urea,3433.8,3096.2,2024-10-15,2024-10-21,6,4293,0.721
4,151,2024-10,Kieserite,2575.3,1789.6,2024-10-15,2024-10-18,3,4293,0.417
4,151,2024-10,Borate,321.9,299.3,2024-10-15,2024-11-08,24,4293,0.07
4,151,2025-03,NPK 12-12-17-2,13949.7,12341.6,2025-03-15,2025-04-24,40,4293,2.875
4,151,2025-03,Urea,3433.8,3277.5,2025-03-15,2025-04-28,44,4293,0.763
4,151,2025-03,Kieserite,2575.3,2884.4,2025-03-15,2025-03-15,0,4293,0.672
4,151,2025-03,Borate,321.9,341.8,2025-03-15,2025-03-16,1,4293,0.08
4,152,2024-10,NPK 12-12-17-2,12807.3,11167.3,2024-10-15,2024-10-31,16,4261,2.621
4,152,2024-10,Urea,3152.6,3064.3,2024-10-15,2024-11-30,46,4261,0.719
4,152,2024-10,Kieserite,2364.4,2182.3,2024-10-15,2024-11-24,40,4261,0.512
4,152,2024-10,Borate,295.6,273.5,2024-10-15,2024-10-26,11,4261,0.064
4,152,2025-03,NPK 12-12-17-2,12807.3,10030.1,2025-03-15,2025-03-22,7,4261,2.354
4,152,2025-03,Urea,3152.6,2432.0,2025-03-15,2025-04-14,30,4261,0.571
4,152,2025-03,Kieserite,2364.4,2620.6,2025-03-15,2025-03-25,10,4261,0.615
4,152,2025-03,Borate,295.6,256.7,2025-03-15,2025-03-15,0,4261,0.06
4,153,2024-10,NPK 12-12-17-2,15654.9,15388.7,2024-10-15,2024-11-06,22,4870,3.16
4,153,2024-10,Urea,3853.5,3134.2,2024-10-15,2024-11-13,29,4870,0.644
4,153,2024-10,Kieserite,2890.1,2106.6,2024-10-15,2024-12-05,51,4870,0.433
4,153,2024-10,Borate,361.3,280.5,2024-10-15,2024-10-15,0,4870,0.058
4,153,2025-03,NPK 12-12-17-2,15654.9,13969.9,2025-03-15,2025-03-21,6,4870,2.869
4,153,2025-03,Urea,3853.5,3928.7,2025-03-15,2025-04-24,40,4870,0.807
4,153,2025-03,Kieserite,2890.1,2894.6,2025-03-15,2025-05-16,62,4870,0.594
4,153,2025-03,Borate,361.3,337.2,2025-03-15,2025-03-15,0,4870,0.069
4,154,2024-10,NPK 12-12-17-2,820.2,853.1,2024-10-15,2024-10-27,12,263,3.244
4,154,2024-10,Urea,201.9,168.3,2024-10-15,2024-11-04,20,263,0.64
4,154,2024-10,Kieserite,151.4,84.1,2024-10-15,2024-11-26,42,263,0.32
4,154,2024-10,Borate,18.9,17.4,2024-10-15,2024-11-05,21,263,0.066
4,154,2025-03,NPK 12-12-17-2,820.2,547.8,2025-03-15,2025-03-15,0,263,2.083
4,154,2025-03,Urea,201.9,210.3,2025-03-15,2025-04-13,29,263,0.8
4,154,2025-03,Kieserite,151.4,127.3,2025-03-15,2025-03-26,11,263,0.484
4,154,2025-03,Borate,18.9,21.2,2025-03-15,2025-04-03,19,263,0.081
4,155,2024-10,NPK 12-12-17-2,4704.1,4824.4,2024-10-15,2024-11-24,40,1608,3.0
4,155,2024-10,Urea,1157.9,837.8,2024-10-15,2024-11-22,38,1608,0.521
4,155,2024-10,Kieserite,868.4,629.8,2024-10-15,2024-10-15,0,1608,0.392
4,155,2024-10,Borate,108.6,107.8,2024-10-15,2025-01-15,92,1608,0.067
4,155,2025-03,NPK 12-12-17-2,4704.1,3227.8,2025-03-15,2025-03-15,0,1608,2.007
4,155,2025-03,Urea,1157.9,1008.2,2025-03-15,2025-03-24,9,1608,0.627
4,155,2025-03,Kieserite,868.4,920.5,2025-03-15,2025-03-16,1,1608,0.572
4,155,2025-03,Borate,108.6,92.7,2025-03-15,2025-04-28,44,1608,0.058
4,156,2024-10,NPK 12-12-17-2,10204.2,8985.3,2024-10-15,2024-12-09,55,3083,2.914
4,156,2024-10,Urea,2511.8,2208.9,2024-10-15,2024-10-15,0,3083,0.716
4,156,2024-10,Kieserite,1883.8,1761.6,2024-10-15,2024-11-08,24,3083,0.571
4,156,2024-10,Borate,235.5,243.3,2024-10-15,2024-10-15,0,3083,0.079
4,156,2025-03,NPK 12-12-17-2,10204.2,11428.7,2025-03-15,2025-04-12,28,3083,3.707
4,156,2025-03,Urea,2511.8,1808.8,2025-03-15,2025-03-15,0,3083,0.587
4,156,2025-03,Kieserite,1883.8,1903.9,2025-03-15,2025-03-21,6,3083,0.618
4,156,2025-03,Borate,235.5,257.6,2025-03-15,2025-03-29,14,3083,0.084
4,157,2024-10,NPK 12-12-17-2,16003.3,11430.9,2024-10-15,2024-11-23,39,4702,2.431
4,157,2024-10,Urea,3939.3,3508.9,2024-10-15,2024-11-27,43,4702,0.746
4,157,2024-10,Kieserite,2954.5,2135.6,2024-10-15,2024-11-04,20,4702,0.454
4,157,2024-10,Borate,369.3,249.0,2024-10-15,2024-10-15,0,4702,0.053
4,157,2025-03,NPK 12-12-17-2,16003.3,13366.8,2025-03-15,2025-03-15,0,4702,2.843
4,157,2025-03,Urea,3939.3,3343.1,2025-03-15,2025-04-04,20,4702,0.711
4,157,2025-03,Kieserite,2954.5,2118.6,2025-03-15,2025-04-04,20,4702,0.451
4,157,2025-03,Borate,369.3,298.6,2025-03-15,2025-03-15,0,4702,0.064
4,158,2024-10,NPK 12-12-17-2,16163.6,14267.3,2024-10-15,2024-11-18,34,4535,3.146
4,158,2024-10,Urea,3978.7,2549.9,2024-10-15,2024-11-06,22,4535,0.562
4,158,2024-10,Kieserite,2984.1,2243.9,2024-10-15,2024-11-05,21,4535,0.495
4,158,2024-10,Borate,373.0,417.8,2024-10-15,2024-10-15,0,4535,0.092
4,158,2025-03,NPK 12-12-17-2,16163.6,15191.8,2025-03-15,2025-03-19,4,4535,3.35
4,158,2025-03,Urea,3978.7,3436.6,2025-03-15,2025-03-28,13,4535,0.758
4,158,2025-03,Kieserite,2984.1,1958.1,2025-03-15,2025-03-15,0,4535,0.432
4,158,2025-03,Borate,373.0,333.0,2025-03-15,2025-03-19,4,4535,0.073
4,159,2024-10,NPK 12-12-17-2,11075.4,10720.6,2024-10-15,2024-11-08,24,3688,2.907
4,159,2024-10,Urea,2726.2,3053.4,2024-10-15,2024-10-15,0,3688,0.828
4,159,2024-10,Kieserite,2044.7,1262.4,2024-10-15,2024-11-16,32,3688,0.342
4,159,2024-10,Borate,255.6,219.3,2024-10-15,2024-11-02,18,3688,0.059
4,159,2025-03,NPK 12-12-17-2,11075.4,9229.0,2025-03-15,2025-04-02,18,3688,2.502
4,159,2025-03,Urea,2726.2,2241.8,2025-03-15,2025-03-15,0,3688,0.608
4,159,2025-03,Kieserite,2044.7,2103.4,2025-03-15,2025-03-30,15,3688,0.57
4,159,2025-03,Borate,255.6,234.7,2025-03-15,2025-03-15,0,3688,0.064
4,160,2024-10,NPK 12-12-17-2,15735.6,11153.7,2024-10-15,2024-10-25,10,4768,2.339
4,160,2024-10,Urea,3873.4,3846.7,2024-10-15,2024-10-15,0,4768,0.807
4,160,2024-10,Kieserite,2905.0,2274.2,2024-10-15,2024-10-31,16,4768,0.477
4,160,2024-10,Borate,363.1,381.1,2024-10-15,2024-10-19,4,4768,0.08
4,160,2025-03,NPK 12-12-17-2,15735.6,14089.6,2025-03-15,2025-03-15,0,4768,2.955
4,160,2025-03,Urea,3873.4,4338.2,2025-03-15,2025-03-22,7,4768,0.91
4,160,2025-03,Kieserite,2905.0,2317.4,2025-03-15,2025-04-05,21,4768,0.486
4,160,2025-03,Borate,363.1,406.7,2025-03-15,2025-04-02,18,4768,0.085
4,163,2024-10,NPK 12-12-17-2,5999.4,4628.1,2024-10-15,2024-10-21,6,1805,2.564
4,163,2024-10,Urea,1476.8,1373.2,2024-10-15,2024-10-18,3,1805,0.761
4,163,2024-10,Kieserite,1107.6,1090.7,2024-10-15,2024-11-04,20,1805,0.604
4,163,2024-10,Borate,138.4,155.1,2024-10-15,2024-10-15,0,1805,0.086
4,163,2025-03,NPK 12-12-17-2,5999.4,5038.6,2025-03-15,2025-03-15,0,1805,2.791
4,163,2025-03,Urea,1476.8,1017.4,2025-03-15,2025-06-04,81,1805,0.564
4,163,2025-03,Kieserite,1107.6,1240.5,2025-03-15,2025-03-15,0,1805,0.687
4,163,2025-03,Borate,138.4,117.7,2025-03-15,2025-03-15,0,1805,0.065
4,164,2024-10,NPK 12-12-17-2,6275.4,6135.7,2024-10-15,2024-12-03,49,1892,3.243
4,164,2024-10,Urea,1544.7,1325.6,2024-10-15,2024-10-27,12,1892,0.701
4,164,2024-10,Kieserite,1158.5,1297.6,2024-10-15,2024-10-29,14,1892,0.686
4,164,2024-10,Borate,144.8,148.3,2024-10-15,2024-10-15,0,1892,0.078
4,164,2025-03,NPK 12-12-17-2,6275.4,3437.7,2025-03-15,2025-04-08,24,1892,1.817
4,164,2025-03,Urea,1544.7,1047.6,2025-03-15,2025-03-31,16,1892,0.554
4,164,2025-03,Kieserite,1158.5,1297.6,2025-03-15,2025-04-03,19,1892,0.686
4,164,2025-03,Borate,144.8,109.1,2025-03-15,2025-03-15,0,1892,0.058
4,165,2024-10,NPK 12-12-17-2,8315.8,5097.2,2024-10-15,2024-10-15,0,2407,2.118
4,165,2024-10,Urea,2047.0,1511.4,2024-10-15,2024-10-21,6,2407,0.628
4,165,2024-10,Kieserite,1535.2,952.6,2024-10-15,2024-10-18,3,2407,0.396
4,165,2024-10,Borate,191.9,149.8,2024-10-15,2024-11-30,46,2407,0.062
4,165,2025-03,NPK 12-12-17-2,8315.8,5985.8,2025-03-15,2025-04-27,43,2407,2.487
4,165,2025-03,Urea,2047.0,1449.4,2025-03-15,2025-05-05,51,2407,0.602
4,165,2025-03,Kieserite,1535.2,1373.6,2025-03-15,2025-03-15,0,2407,0.571
4,165,2025-03,Borate,191.9,160.7,2025-03-15,2025-03-25,10,2407,0.067
4,166,2024-10,NPK 12-12-17-2,7214.9,7201.3,2024-10-15,2024-11-29,45,2139,3.367
4,166,2024-10,Urea,1776.0,1628.1,2024-10-15,2024-10-15,0,2139,0.761
4,166,2024-10,Kieserite,1332.0,1491.8,2024-10-15,2024-11-10,26,2139,0.697
4,166,2024-10,Borate,166.5,186.5,2024-10-15,2024-10-23,8,2139,0.087
4,166,2025-03,NPK 12-12-17-2,7214.9,5638.8,2025-03-15,2025-03-15,0,2139,2.636
4,166,2025-03,Urea,1776.0,1896.1,2025-03-15,2025-04-11,27,2139,0.886
4,166,2025-03,Kieserite,1332.0,1016.0,2025-03-15,2025-04-01,17,2139,0.475
4,166,2025-03,Borate,166.5,118.7,2025-03-15,2025-03-28,13,2139,0.055
5,168,2024-10,NPK 12-12-17-2,16574.9,17470.9,2024-10-15,2024-10-15,0,5088,3.434
5,168,2024-10,Urea,4080.0,4569.6,2024-10-15,2024-11-20,36,5088,0.898
5,168,2024-10,Kieserite,3060.0,3427.2,2024-10-15,2024-12-21,67,5088,0.674
5,168,2024-10,Borate,382.5,354.1,2024-10-15,2024-11-05,21,5088,0.07
5,168,2025-03,NPK 12-12-17-2,16574.9,18563.9,2025-03-15,2025-03-21,6,5088,3.649
5,168,2025-03,Urea,4080.0,3861.7,2025-03-15,2025-06-08,85,5088,0.759
5,168,2025-03,Kieserite,3060.0,2351.2,2025-03-15,2025-03-15,0,5088,0.462
5,168,2025-03,Borate,382.5,291.1,2025-03-15,2025-04-27,43,5088,0.057
5,169,2024-10,NPK 12-12-17-2,16553.3,16065.2,2024-10-15,2024-11-15,31,4816,3.336
5,169,2024-10,Urea,4074.7,4563.6,2024-10-15,2024-10-15,0,4816,0.948
5,169,2024-10,Kieserite,3056.0,2636.0,2024-10-15,2024-11-18,34,4816,0.547
5,169,2024-10,Borate,382.0,354.5,2024-10-15,2024-10-15,0,4816,0.074
5,169,2025-03,NPK 12-12-17-2,16553.3,12561.1,2025-03-15,2025-04-02,18,4816,2.608
5,169,2025-03,Urea,4074.7,3229.8,2025-03-15,2025-04-09,25,4816,0.671
5,169,2025-03,Kieserite,3056.0,2746.6,2025-03-15,2025-04-22,38,4816,0.57
5,169,2025-03,Borate,382.0,261.8,2025-03-15,2025-04-08,24,4816,0.054
5,170,2024-10,NPK 12-12-17-2,13777.3,8596.5,2024-10-15,2024-12-04,50,4069,2.113
5,170,2024-10,Urea,3391.3,3178.2,2024-10-15,2024-10-26,11,4069,0.781
5,170,2024-10,Kieserite,2543.5,1872.8,2024-10-15,2024-10-15,0,4069,0.46
5,170,2024-10,Borate,317.9,280.1,2024-10-15,2024-11-10,26,4069,0.069
5,170,2025-03,NPK 12-12-17-2,13777.3,10603.3,2025-03-15,2025-04-20,36,4069,2.606
5,170,2025-03,Urea,3391.3,3640.0,2025-03-15,2025-05-19,65,4069,0.895
5,170,2025-03,Kieserite,2543.5,2848.7,2025-03-15,2025-04-15,31,4069,0.7
5,170,2025-03,Borate,317.9,285.1,2025-03-15,2025-03-15,0,4069,0.07
5,171,2024-10,NPK 12-12-17-2,9801.1,9759.1,2024-10-15,2024-11-13,29,3156,3.092
5,171,2024-10,Urea,2412.6,1884.4,2024-10-15,2024-10-23,8,3156,0.597
5,171,2024-10,Kieserite,1809.4,1721.1,2024-10-15,2024-11-01,17,3156,0.545
5,171,2024-10,Borate,226.2,253.3,2024-10-15,2024-11-21,37,3156,0.08
5,171,2025-03,NPK 12-12-17-2,9801.1,7019.7,2025-03-15,2025-03-15,0,3156,2.224
5,171,2025-03,Urea,2412.6,2223.5,2025-03-15,2025-03-19,4,3156,0.705
5,171,2025-03,Kieserite,1809.4,1568.0,2025-03-15,2025-05-10,56,3156,0.497
5,171,2025-03,Borate,226.2,152.6,2025-03-15,2025-03-15,0,3156,0.048
5,172,2024-10,NPK 12-12-17-2,11024.0,8564.5,2024-10-15,2024-12-08,54,3585,2.389
5,172,2024-10,Urea,2713.6,1711.6,2024-10-15,2024-10-31,16,3585,0.477
5,172,2024-10,Kieserite,2035.2,1673.8,2024-10-15,2024-10-30,15,3585,0.467
5,172,2024-10,Borate,254.4,222.8,2024-10-15,2024-11-17,33,3585,0.062
5,172,2025-03,NPK 12-12-17-2,11024.0,10970.4,2025-03-15,2025-03-31,16,3585,3.06
5,172,2025-03,Urea,2713.6,1968.3,2025-03-15,2025-03-15,0,3585,0.549
5,172,2025-03,Kieserite,2035.2,1960.9,2025-03-15,2025-03-24,9,3585,0.547
5,172,2025-03,Borate,254.4,163.9,2025-03-15,2025-05-08,54,3585,0.046
5,173,2024-10,NPK 12-12-17-2,9003.9,7757.5,2024-10-15,2024-11-11,27,2610,2.972
5,173,2024-10,Urea,2216.3,2102.7,2024-10-15,2024-10-15,0,2610,0.806
5,173,2024-10,Kieserite,1662.3,1538.9,2024-10-15,2024-11-08,24,2610,0.59
5,173,2024-10,Borate,207.8,152.8,2024-10-15,2024-10-15,0,2610,0.059
5,173,2025-03,NPK 12-12-17-2,9003.9,7467.8,2025-03-15,2025-04-18,34,2610,2.861
5,173,2025-03,Urea,2216.3,1288.3,2025-03-15,2025-05-06,52,2610,0.494
5,173,2025-03,Kieserite,1662.3,1758.9,2025-03-15,2025-03-17,2,2610,0.674
5,173,2025-03,Borate,207.8,122.4,2025-03-15,2025-03-15,0,2610,0.047
5,174,2024-10,NPK 12-12-17-2,5194.1,4767.1,2024-10-15,2024-10-15,0,1495,3.189
5,174,2024-10,Urea,1278.5,1350.4,2024-10-15,2024-12-02,48,1495,0.903
5,174,2024-10,Kieserite,958.9,957.7,2024-10-15,2024-10-23,8,1495,0.641
5,174,2024-10,Borate,119.9,97.5,2024-10-15,2024-10-24,9,1495,0.065
5,174,2025-03,NPK 12-12-17-2,5194.1,5198.4,2025-03-15,2025-03-22,7,1495,3.477
5,174,2025-03,Urea,1278.5,611.0,2025-03-15,2025-03-15,0,1495,0.409
5,174,2025-03,Kieserite,958.9,835.8,2025-03-15,2025-03-15,0,1495,0.559
5,174,2025-03,Borate,119.9,88.0,2025-03-15,2025-03-15,0,1495,0.059
5,176,2024-10,NPK 12-12-17-2,12555.2,10727.4,2024-10-15,2024-11-04,20,3735,2.872
5,176,2024-10,Urea,3090.5,2358.7,2024-10-15,2024-11-21,37,3735,0.632
5,176,2024-10,Kieserite,2317.9,2051.1,2024-10-15,2024-10-15,0,3735,0.549
5,176,2024-10,Borate,289.7,324.5,2024-10-15,2024-10-20,5,3735,0.087
5,176,2025-03,NPK 12-12-17-2,12555.2,10575.5,2025-03-15,2025-04-27,43,3735,2.831
5,176,2025-03,Urea,3090.5,3378.4,2025-03-15,2025-04-18,34,3735,0.905
5,176,2025-03,Kieserite,2317.9,2284.7,2025-03-15,2025-04-28,44,3735,0.612
5,176,2025-03,Borate,289.7,224.5,2025-03-15,2025-03-28,13,3735,0.06
5,177,2024-10,NPK 12-12-17-2,13008.7,12226.7,2024-10-15,2024-10-15,0,4044,3.023
5,177,2024-10,Urea,3202.2,2037.7,2024-10-15,2024-11-06,22,4044,0.504
5,177,2024-10,Kieserite,2401.6,1697.2,2024-10-15,2024-10-15,0,4044,0.42
5,177,2024-10,Borate,300.2,197.4,2024-10-15,2024-12-06,52,4044,0.049
5,177,2025-03,NPK 12-12-17-2,13008.7,11907.0,2025-03-15,2025-04-23,39,4044,2.944
5,177,2025-03,Urea,3202.2,2760.8,2025-03-15,2025-05-03,49,4044,0.683
5,177,2025-03,Kieserite,2401.6,2528.5,2025-03-15,2025-04-10,26,4044,0.625
5,177,2025-03,Borate,300.2,243.3,2025-03-15,2025-03-15,0,4044,0.06
5,178,2024-10,NPK 12-12-17-2,11920.3,13350.7,2024-10-15,2024-10-21,6,3940,3.389
5,178,2024-10,Urea,2934.2,2688.8,2024-10-15,2024-10-15,0,3940,0.682
5,178,2024-10,Kieserite,2200.7,1992.3,2024-10-15,2024-11-10,26,3940,0.506
5,178,2024-10,Borate,275.1,184.9,2024-10-15,2024-10-23,8,3940,0.047
5,178,2025-03,NPK 12-12-17-2,11920.3,10571.7,2025-03-15,2025-04-22,38,3940,2.683
5,178,2025-03,Urea,2934.2,2487.8,2025-03-15,2025-03-15,0,3940,0.631
5,178,2025-03,Kieserite,2200.7,1906.1,2025-03-15,2025-04-08,24,3940,0.484
5,178,2025-03,Borate,275.1,245.1,2025-03-15,2025-03-15,0,3940,0.062
5,179,2024-10,NPK 12-12-17-2,11275.1,12628.1,2024-10-15,2024-10-18,3,3503,3.605
5,179,2024-10,Urea,2775.4,1622.8,2024-10-15,2024-11-21,37,3503,0.463
5,179,2024-10,Kieserite,2081.6,1740.1,2024-10-15,2024-11-16,32,3503,0.497
5,179,2024-10,Borate,260.2,272.0,2024-10-15,2024-10-16,1,3503,0.078
5,179,2025-03,NPK 12-12-17-2,11275.1,7824.4,2025-03-15,2025-04-01,17,3503,2.234
5,179,2025-03,Urea,2775.4,2570.7,2025-03-15,2025-03-29,14,3503,0.734
5,179,2025-03,Kieserite,2081.6,1675.4,2025-03-15,2025-03-29,14,3503,0.478
5,179,2025-03,Borate,260.2,239.1,2025-03-15,2025-04-05,21,3503,0.068
5,180,2024-10,NPK 12-12-17-2,13092.1,11924.4,2024-10-15,2024-11-14,30,4069,2.931
5,180,2024-10,Urea,3222.7,3200.1,2024-10-15,2024-10-15,0,4069,0.786
5,180,2024-10,Kieserite,2417.0,2014.4,2024-10-15,2024-11-19,35,4069,0.495
5,180,2024-10,Borate,302.1,293.5,2024-10-15,2024-10-25,10,4069,0.072
5,180,2025-03,NPK 12-12-17-2,13092.1,7676.6,2025-03-15,2025-03-30,15,4069,1.887
5,180,2025-03,Urea,3222.7,3589.5,2025-03-15,2025-04-05,21,4069,0.882
5,180,2025-03,Kieserite,2417.0,1797.6,2025-03-15,2025-03-19,4,4069,0.442
5,180,2025-03,Borate,302.1,177.8,2025-03-15,2025-05-02,48,4069,0.044
5,181,2024-10,NPK 12-12-17-2,14211.9,14527.1,2024-10-15,2024-11-22,38,4278,3.396
5,181,2024-10,Urea,3498.3,3918.1,2024-10-15,2024-11-04,20,4278,0.916
5,181,2024-10,Kieserite,2623.7,2291.1,2024-10-15,2024-10-15,0,4278,0.536
5,181,2024-10,Borate,328.0,335.4,2024-10-15,2024-11-09,25,4278,0.078
5,181,2025-03,NPK 12-12-17-2,14211.9,11205.9,2025-03-15,2025-04-18,34,4278,2.619
5,181,2025-03,Urea,3498.3,2675.1,2025-03-15,2025-04-11,27,4278,0.625
5,181,2025-03,Kieserite,2623.7,2195.3,2025-03-15,2025-03-31,16,4278,0.513
5,181,2025-03,Borate,328.0,367.3,2025-03-15,2025-03-15,0,4278,0.086
5,182,2024-10,NPK 12-12-17-2,9639.8,9608.9,2024-10-15,2024-10-24,9,3277,2.932
5,182,2024-10,Urea,2372.9,1699.8,2024-10-15,2024-11-17,33,3277,0.519
5,182,2024-10,Kieserite,1779.7,1689.4,2024-10-15,2024-10-15,0,3277,0.516
5,182,2024-10,Borate,222.5,180.2,2024-10-15,2024-11-14,30,3277,0.055
5,182,2025-03,NPK 12-12-17-2,9639.8,8378.0,2025-03-15,2025-05-01,47,3277,2.557
5,182,2025-03,Urea,2372.9,2039.2,2025-03-15,2025-03-15,0,3277,0.622
5,182,2025-03,Kieserite,1779.7,1487.2,2025-03-15,2025-03-15,0,3277,0.454
5,182,2025-03,Borate,222.5,214.1,2025-03-15,2025-05-10,56,3277,0.065
5,184,2024-10,NPK 12-12-17-2,8518.3,8773.2,2024-10-15,2024-10-15,0,2615,3.355
5,184,2024-10,Urea,2096.8,1473.4,2024-10-15,2024-10-24,9,2615,0.563
5,184,2024-10,Kieserite,1572.6,1407.8,2024-10-15,2024-11-08,24,2615,0.538
5,184,2024-10,Borate,196.6,178.2,2024-10-15,2024-10-23,8,2615,0.068
5,184,2025-03,NPK 12-12-17-2,8518.3,7862.2,2025-03-15,2025-03-15,0,2615,3.007
5,184,2025-03,Urea,2096.8,1478.6,2025-03-15,2025-04-27,43,2615,0.565
5,184,2025-03,Kieserite,1572.6,1732.1,2025-03-15,2025-03-15,0,2615,0.662
