# SYNTHETIC. NDRE per block per month. Sentinel-2 L2A is free over Merauke and this layer could be computed for real; it is generated here so the layer works offline. Correlated with real yield.
division_code,block_code,month,ndre,ndre_baseline,cloud_pct
6,272,2025-07,0.3264,0.3204,36
6,272,2025-08,0.3301,0.3204,3
6,272,2025-09,0.3311,0.3204,30
6,272,2025-10,0.3189,0.3204,22
6,272,2025-11,0.3075,0.3204,26
6,379,2025-01,0.3228,0.3367,35
6,379,2025-02,0.3273,0.3367,8
6,379,2025-03,0.3343,0.3367,14
6,379,2025-04,0.3423,0.3367,65
6,379,2025-05,0.3448,0.3367,64
6,379,2025-06,0.3464,0.3367,37
6,379,2025-07,0.3435,0.3367,13
6,379,2025-08,0.3431,0.3367,16
6,379,2025-09,0.3394,0.3367,30
6,379,2025-10,0.3424,0.3367,21
6,379,2025-11,0.3275,0.3367,25
6,380,2025-01,0.3546,0.3631,11
6,380,2025-02,0.3573,0.3631,56
6,380,2025-03,0.3605,0.3631,14
6,380,2025-04,0.362,0.3631,20
6,380,2025-05,0.3731,0.3631,25
6,380,2025-06,0.3661,0.3631,7
6,380,2025-07,0.3761,0.3631,67
6,380,2025-08,0.3798,0.3631,7
6,380,2025-09,0.3712,0.3631,45
6,380,2025-10,0.3678,0.3631,33
6,380,2025-11,0.3558,0.3631,59
7,287,2025-01,0.3154,0.3299,3
7,287,2025-02,0.3189,0.3299,49
7,287,2025-03,0.3299,0.3299,42
7,287,2025-04,0.3339,0.3299,43
7,287,2025-05,0.3352,0.3299,70
7,287,2025-06,0.3385,0.3299,29
7,287,2025-07,0.3367,0.3299,8
7,287,2025-08,0.3473,0.3299,20
7,287,2025-09,0.3317,0.3299,34
7,287,2025-10,0.3268,0.3299,7
7,287,2025-11,0.3253,0.3299,18
7,288,2025-01,0.3472,0.3581,10
7,288,2025-02,0.3522,0.3581,71
7,288,2025-03,0.3555,0.3581,57
7,288,2025-04,0.358,0.3581,26
7,288,2025-05,0.3583,0.3581,64
7,288,2025-06,0.3713,0.3581,47
7,288,2025-07,0.3648,0.3581,26
7,288,2025-08,0.3698,0.3581,10
7,288,2025-09,0.3628,0.3581,0
7,288,2025-10,0.3556,0.3581,49
7,288,2025-11,0.3444,0.3581,26
7,289,2025-01,0.3158,0.3233,6
7,289,2025-02,0.307,0.3233,54
7,289,2025-03,0.3157,0.3233,53
7,289,2025-04,0.3212,0.3233,67
7,289,2025-05,0.3354,0.3233,10
7,289,2025-06,0.3355,0.3233,63
7,289,2025-07,0.3283,0.3233,42
7,289,2025-08,0.3366,0.3233,59
7,289,2025-09,0.3346,0.3233,66
7,289,2025-10,0.3273,0.3233,62
7,289,2025-11,0.3185,0.3233,11
7,290,2025-01,0.2997,0.3137,14
7,290,2025-02,0.301,0.3137,55
7,290,2025-03,0.3114,0.3137,66
7,290,2025-04,0.3116,0.3137,48
7,290,2025-05,0.3239,0.3137,14
7,290,2025-06,0.326,0.3137,69
7,290,2025-07,0.3267,0.3137,39
7,290,2025-08,0.3264,0.3137,0
7,290,2025-09,0.321,0.3137,39
7,290,2025-10,0.3178,0.3137,26
7,290,2025-11,0.3144,0.3137,25
7,291,2025-01,0.3092,0.3189,1
7,291,2025-02,0.3023,0.3189,50
7,291,2025-03,0.3095,0.3189,61
7,291,2025-04,0.3181,0.3189,29
7,291,2025-05,0.3227,0.3189,36
7,291,2025-06,0.3261,0.3189,72
7,291,2025-07,0.326,0.3189,33
7,291,2025-08,0.3245,0.3189,65
7,291,2025-09,0.3174,0.3189,56
7,291,2025-10,0.316,0.3189,28
7,291,2025-11,0.3174,0.3189,5
7,292,2025-01,0.325,0.3444,69
7,292,2025-02,0.3384,0.3444,50
7,292,2025-03,0.3419,0.3444,37
7,292,2025-04,0.3456,0.3444,56
7,292,2025-05,0.3569,0.3444,69
7,292,2025-06,0.3614,0.3444,21
7,292,2025-07,0.3485,0.3444,49
7,292,2025-08,0.3568,0.3444,17
7,292,2025-09,0.3578,0.3444,60
7,292,2025-10,0.34,0.3444,41
7,292,2025-11,0.3347,0.3444,63
7,293,2025-01,0.3213,0.3313,16
7,293,2025-02,0.313,0.3313,59
7,293,2025-03,0.3331,0.3313,45
7,293,2025-04,0.3296,0.3313,58
7,293,2025-05,0.3375,0.3313,19
7,293,2025-06,0.3393,0.3313,71
7,293,2025-07,0.3372,0.3313,28
7,293,2025-08,0.3463,0.3313,23
7,293,2025-09,0.3309,0.3313,66
7,293,2025-10,0.3382,0.3313,49
7,293,2025-11,0.3273,0.3313,20
7,294,2025-01,0.3211,0.339,11
7,294,2025-02,0.3344,0.339,3
7,294,2025-03,0.3264,0.339,3
7,294,2025-04,0.3453,0.339,10
7,294,2025-05,0.34,0.339,31
7,294,2025-06,0.3439,0.339,1
7,294,2025-07,0.353,0.339,41
7,294,2025-08,0.3541,0.339,25
7,294,2025-09,0.3462,0.339,70
7,294,2025-10,0.3348,0.339,59
7,294,2025-11,0.3294,0.339,8
7,295,2025-01,0.3514,0.3659,12
7,295,2025-02,0.348,0.3659,63
7,295,2025-03,0.3608,0.3659,65
7,295,2025-04,0.3694,0.3659,47
7,295,2025-05,0.3766,0.3659,12
7,295,2025-06,0.3794,0.3659,36
7,295,2025-07,0.3817,0.3659,32
7,295,2025-08,0.3779,0.3659,69
7,295,2025-09,0.3712,0.3659,32
7,295,2025-10,0.3656,0.3659,18
7,295,2025-11,0.3676,0.3659,48
7,296,2025-01,0.342,0.3491,19
7,296,2025-02,0.333,0.3491,46
7,296,2025-03,0.3441,0.3491,60
7,296,2025-04,0.3509,0.3491,55
7,296,2025-05,0.349,0.3491,4
7,296,2025-06,0.3575,0.3491,50
7,296,2025-07,0.355,0.3491,34
7,296,2025-08,0.3614,0.3491,25
7,296,2025-09,0.3481,0.3491,10
7,296,2025-10,0.355,0.3491,58
7,296,2025-11,0.3483,0.3491,68
7,297,2025-01,0.3091,0.325,26
7,297,2025-02,0.3079,0.325,16
7,297,2025-03,0.3158,0.325,0
7,297,2025-04,0.3221,0.325,24
7,297,2025-05,0.3379,0.325,38
7,297,2025-06,0.334,0.325,13
7,297,2025-07,0.3306,0.325,40
7,297,2025-08,0.3365,0.325,10
7,297,2025-09,0.3349,0.325,13
7,297,2025-10,0.3254,0.325,4
7,297,2025-11,0.3203,0.325,24
7,298,2025-01,0.3174,0.3267,12
7,298,2025-02,0.3207,0.3267,50
7,298,2025-03,0.3208,0.3267,63
7,298,2025-04,0.3309,0.3267,5
7,298,2025-05,0.3262,0.3267,62
7,298,2025-06,0.3443,0.3267,24
7,298,2025-07,0.335,0.3267,60
7,298,2025-08,0.3374,0.3267,32
7,298,2025-09,0.325,0.3267,62
7,298,2025-10,0.3209,0.3267,60
7,298,2025-11,0.3175,0.3267,13
7,299,2025-01,0.3289,0.3386,61
7,299,2025-02,0.3248,0.3386,69
7,299,2025-03,0.3307,0.3386,53
7,299,2025-04,0.3308,0.3386,29
7,299,2025-05,0.343,0.3386,32
7,299,2025-06,0.355,0.3386,30
7,299,2025-07,0.3586,0.3386,6
7,299,2025-08,0.3416,0.3386,21
7,299,2025-09,0.3525,0.3386,23
7,299,2025-10,0.3466,0.3386,69
7,299,2025-11,0.3325,0.3386,7
7,300,2025-01,0.3255,0.3306,64
7,300,2025-02,0.3197,0.3306,34
7,300,2025-03,0.3223,0.3306,70
7,300,2025-04,0.3359,0.3306,13
7,300,2025-05,0.3357,0.3306,70
7,300,2025-06,0.3356,0.3306,43
7,300,2025-07,0.3371,0.3306,26
7,300,2025-08,0.3378,0.3306,43
7,300,2025-09,0.3432,0.3306,29
7,300,2025-10,0.3251,0.3306,4
7,300,2025-11,0.3216,0.3306,61
7,301,2025-01,0.3477,0.3527,59
7,301,2025-02,0.3489,0.3527,59
7,301,2025-03,0.3471,0.3527,30
7,301,2025-04,0.3572,0.3527,0
7,301,2025-05,0.3622,0.3527,42
7,301,2025-06,0.3652,0.3527,67
7,301,2025-07,0.3682,0.3527,72
7,301,2025-08,0.3581,0.3527,49
7,301,2025-09,0.358,0.3527,58
7,301,2025-10,0.3487,0.3527,28
7,301,2025-11,0.3421,0.3527,12
7,302,2025-01,0.3203,0.3291,57
7,302,2025-02,0.319,0.3291,14
7,302,2025-03,0.3159,0.3291,38
7,302,2025-04,0.3283,0.3291,50
7,302,2025-05,0.3351,0.3291,9
7,302,2025-06,0.3333,0.3291,66
7,302,2025-07,0.3426,0.3291,53
7,302,2025-08,0.3347,0.3291,30
7,302,2025-09,0.3423,0.3291,58
7,302,2025-10,0.3291,0.3291,52
7,302,2025-11,0.3206,0.3291,68
7,303,2025-01,0.314,0.3284,40
7,303,2025-02,0.3128,0.3284,66
7,303,2025-03,0.323,0.3284,61
7,303,2025-04,0.3322,0.3284,72
7,303,2025-05,0.3374,0.3284,16
7,303,2025-06,0.3391,0.3284,45
7,303,2025-07,0.3471,0.3284,39
7,303,2025-08,0.3343,0.3284,55
7,303,2025-09,0.3271,0.3284,35
7,303,2025-10,0.3247,0.3284,42
7,303,2025-11,0.3163,0.3284,70
7,304,2025-01,0.3401,0.3454,31
7,304,2025-02,0.3311,0.3454,50
7,304,2025-03,0.3395,0.3454,68
7,304,2025-04,0.345,0.3454,39
7,304,2025-05,0.3484,0.3454,23
7,304,2025-06,0.3515,0.3454,57
7,304,2025-07,0.3535,0.3454,52
7,304,2025-08,0.3492,0.3454,49
7,304,2025-09,0.3514,0.3454,40
7,304,2025-10,0.351,0.3454,63
7,304,2025-11,0.3359,0.3454,36
7,305,2025-01,0.3361,0.3445,44
7,305,2025-02,0.337,0.3445,3
7,305,2025-03,0.3401,0.3445,4
7,305,2025-04,0.3367,0.3445,19
7,305,2025-05,0.3557,0.3445,12
7,305,2025-06,0.3562,0.3445,61
7,305,2025-07,0.3547,0.3445,65
7,305,2025-08,0.3545,0.3445,27
7,305,2025-09,0.348,0.3445,10
7,305,2025-10,0.3421,0.3445,14
7,305,2025-11,0.3368,0.3445,42
7,306,2025-01,0.335,0.3495,24
7,306,2025-02,0.3457,0.3495,45
7,306,2025-03,0.3424,0.3495,72
7,306,2025-04,0.3422,0.3495,7
7,306,2025-05,0.3486,0.3495,9
7,306,2025-06,0.3646,0.3495,52
7,306,2025-07,0.362,0.3495,10
7,306,2025-08,0.3666,0.3495,36
7,306,2025-09,0.3633,0.3495,10
7,306,2025-10,0.3478,0.3495,13
7,306,2025-11,0.3419,0.3495,54
7,307,2025-01,0.3366,0.3501,45
7,307,2025-02,0.347,0.3501,50
7,307,2025-03,0.3412,0.3501,25
7,307,2025-04,0.3435,0.3501,10
7,307,2025-05,0.3632,0.3501,53
7,307,2025-06,0.3583,0.3501,21
7,307,2025-07,0.355,0.3501,53
7,307,2025-08,0.3673,0.3501,51
7,307,2025-09,0.3567,0.3501,0
7,307,2025-10,0.3524,0.3501,1
7,307,2025-11,0.339,0.3501,63
7,308,2025-01,0.332,0.339,61
7,308,2025-02,0.3355,0.339,33
7,308,2025-03,0.332,0.339,47
7,308,2025-04,0.3441,0.339,10
7,308,2025-05,0.3449,0.339,5
7,308,2025-06,0.3482,0.339,66
7,308,2025-07,0.3535,0.339,23
7,308,2025-08,0.3488,0.339,20
7,308,2025-09,0.3429,0.339,60
7,308,2025-10,0.3445,0.339,61
7,308,2025-11,0.3366,0.339,8
7,309,2025-01,0.323,0.3371,47
7,309,2025-02,0.3324,0.3371,57
7,309,2025-03,0.3361,0.3371,17
7,309,2025-04,0.3409,0.3371,7
7,309,2025-05,0.3507,0.3371,66
7,309,2025-06,0.3434,0.3371,64
7,309,2025-07,0.3415,0.3371,11
7,309,2025-08,0.3448,0.3371,3
7,309,2025-09,0.3431,0.3371,10
7,309,2025-10,0.3437,0.3371,59
7,309,2025-11,0.3264,0.3371,60
7,310,2025-01,0.3226,0.3368,14
7,310,2025-02,0.3321,0.3368,48
7,310,2025-03,0.3267,0.3368,7
7,310,2025-04,0.3301,0.3368,32
7,310,2025-05,0.3414,0.3368,21
7,310,2025-06,0.3486,0.3368,39
7,310,2025-07,0.3415,0.3368,25
7,310,2025-08,0.3438,0.3368,13
7,310,2025-09,0.3433,0.3368,3
7,310,2025-10,0.3289,0.3368,62
7,310,2025-11,0.3369,0.3368,25
7,311,2025-01,0.332,0.3483,55
7,311,2025-02,0.3334,0.3483,11
7,311,2025-03,0.3469,0.3483,33
7,311,2025-04,0.349,0.3483,52
7,311,2025-05,0.3487,0.3483,22
7,311,2025-06,0.3555,0.3483,47
7,311,2025-07,0.3679,0.3483,16
7,311,2025-08,0.3527,0.3483,48
7,311,2025-09,0.35,0.3483,71
7,311,2025-10,0.3427,0.3483,24
7,311,2025-11,0.3367,0.3483,15
7,328,2025-01,0.328,0.3476,63
7,328,2025-02,0.3419,0.3476,15
7,328,2025-03,0.3358,0.3476,12
7,328,2025-04,0.3539,0.3476,23
7,328,2025-05,0.3599,0.3476,44
7,328,2025-06,0.3559,0.3476,34
7,328,2025-07,0.3604,0.3476,45
7,328,2025-08,0.3569,0.3476,0
7,328,2025-09,0.3513,0.3476,8
7,328,2025-10,0.3449,0.3476,30
7,328,2025-11,0.3431,0.3476,9
7,329,2025-01,0.3348,0.3489,55
7,329,2025-02,0.344,0.3489,70
7,329,2025-03,0.3469,0.3489,8
7,329,2025-04,0.3495,0.3489,44
7,329,2025-05,0.3511,0.3489,52
7,329,2025-06,0.3605,0.3489,64
7,329,2025-07,0.3594,0.3489,53
7,329,2025-08,0.357,0.3489,41
7,329,2025-09,0.3502,0.3489,63
7,329,2025-10,0.3418,0.3489,39
7,329,2025-11,0.3433,0.3489,35
7,330,2025-01,0.3439,0.3619,35
7,330,2025-02,0.3547,0.3619,9
7,330,2025-03,0.3551,0.3619,36
7,330,2025-04,0.3672,0.3619,49
7,330,2025-05,0.3691,0.3619,29
7,330,2025-06,0.367,0.3619,50
7,330,2025-07,0.3727,0.3619,20
7,330,2025-08,0.3762,0.3619,57
7,330,2025-09,0.361,0.3619,42
7,330,2025-10,0.3562,0.3619,60
7,330,2025-11,0.3575,0.3619,46
7,331,2025-01,0.331,0.344,72
7,331,2025-02,0.3406,0.344,60
7,331,2025-03,0.3413,0.344,71
7,331,2025-04,0.339,0.344,45
7,331,2025-05,0.3481,0.344,0
7,331,2025-06,0.3542,0.344,50
7,331,2025-07,0.3595,0.344,16
7,331,2025-08,0.3553,0.344,27
7,331,2025-09,0.3452,0.344,5
7,331,2025-10,0.3516,0.344,41
7,331,2025-11,0.331,0.344,22
7,332,2025-01,0.3346,0.3484,23
7,332,2025-02,0.3441,0.3484,60
7,332,2025-03,0.3445,0.3484,25
7,332,2025-04,0.3428,0.3484,8
7,332,2025-05,0.3622,0.3484,37
7,332,2025-06,0.3589,0.3484,34
7,332,2025-07,0.3663,0.3484,61
7,332,2025-08,0.3537,0.3484,60
7,332,2025-09,0.3616,0.3484,69
7,332,2025-10,0.3431,0.3484,58
7,332,2025-11,0.3346,0.3484,69
7,333,2025-01,0.3401,0.3582,27
7,333,2025-02,0.3492,0.3582,41
7,333,2025-03,0.3522,0.3582,64
7,333,2025-04,0.3622,0.3582,10
7,333,2025-05,0.3667,0.3582,32
7,333,2025-06,0.3755,0.3582,57
7,333,2025-07,0.3757,0.3582,41
7,333,2025-08,0.3721,0.3582,40
7,333,2025-09,0.3576,0.3582,29
7,333,2025-10,0.3647,0.3582,25
7,333,2025-11,0.3587,0.3582,10
7,334,2025-01,0.3252,0.3352,29
7,334,2025-02,0.3186,0.3352,66
7,334,2025-03,0.3358,0.3352,16
7,334,2025-04,0.3308,0.3352,62
7,334,2025-05,0.3484,0.3352,12
7,334,2025-06,0.3467,0.3352,15
7,334,2025-07,0.3416,0.3352,18
7,334,2025-08,0.3423,0.3352,23
7,334,2025-09,0.3401,0.3352,39
7,334,2025-10,0.3274,0.3352,38
7,334,2025-11,0.3321,0.3352,57
7,335,2025-01,0.3311,0.343,12
7,335,2025-02,0.3313,0.343,6
7,335,2025-03,0.3408,0.343,45
7,335,2025-04,0.3409,0.343,32
7,335,2025-05,0.3411,0.343,15
7,335,2025-06,0.3604,0.343,48
7,335,2025-07,0.3541,0.343,65
7,335,2025-08,0.3468,0.343,68
7,335,2025-09,0.3519,0.343,13
7,335,2025-10,0.3452,0.343,69
7,335,2025-11,0.3371,0.343,4
7,336,2025-01,0.3412,0.3532,34
7,336,2025-02,0.3356,0.3532,61
7,336,2025-03,0.3393,0.3532,27
7,336,2025-04,0.3517,0.3532,10
7,336,2025-05,0.3521,0.3532,23
7,336,2025-06,0.3617,0.3532,10
7,336,2025-07,0.3662,0.3532,37
7,336,2025-08,0.3569,0.3532,20
7,336,2025-09,0.3671,0.3532,53
7,336,2025-10,0.3565,0.3532,12
7,336,2025-11,0.3396,0.3532,8
7,337,2025-01,0.3136,0.3309,25
7,337,2025-02,0.3177,0.3309,31
7,337,2025-03,0.3275,0.3309,5
7,337,2025-04,0.3294,0.3309,19
7,337,2025-05,0.3297,0.3309,9
7,337,2025-06,0.3427,0.3309,6
7,337,2025-07,0.3384,0.3309,32
7,337,2025-08,0.3448,0.3309,39
7,337,2025-09,0.3379,0.3309,3
7,337,2025-10,0.3328,0.3309,9
7,337,2025-11,0.332,0.3309,11
7,338,2025-01,0.3155,0.3352,6
7,338,2025-02,0.3169,0.3352,12
7,338,2025-03,0.3218,0.3352,39
7,338,2025-04,0.3406,0.3352,69
7,338,2025-05,0.3458,0.3352,40
7,338,2025-06,0.3529,0.3352,32
7,338,2025-07,0.3509,0.3352,29
7,338,2025-08,0.3535,0.3352,64
7,338,2025-09,0.3476,0.3352,34
7,338,2025-10,0.334,0.3352,47
7,338,2025-11,0.324,0.3352,14
7,339,2025-01,0.32,0.3292,65
7,339,2025-02,0.3119,0.3292,28
7,339,2025-03,0.3296,0.3292,58
7,339,2025-04,0.3323,0.3292,32
7,339,2025-05,0.3374,0.3292,61
7,339,2025-06,0.346,0.3292,18
7,339,2025-07,0.3451,0.3292,8
7,339,2025-08,0.3428,0.3292,33
7,339,2025-09,0.3358,0.3292,59
7,339,2025-10,0.3368,0.3292,50
7,339,2025-11,0.3182,0.3292,8
7,340,2025-01,0.3312,0.3357,4
7,340,2025-02,0.3185,0.3357,20
7,340,2025-03,0.3296,0.3357,40
7,340,2025-04,0.3314,0.3357,20
7,340,2025-05,0.3422,0.3357,51
7,340,2025-06,0.3471,0.3357,16
7,340,2025-07,0.3446,0.3357,35
7,340,2025-08,0.341,0.3357,15
7,340,2025-09,0.3391,0.3357,54
7,340,2025-10,0.3411,0.3357,10
7,340,2025-11,0.3315,0.3357,19
7,341,2025-01,0.334,0.3454,42
7,341,2025-02,0.3335,0.3454,23
7,341,2025-03,0.3415,0.3454,33
7,341,2025-04,0.3465,0.3454,2
7,341,2025-05,0.3582,0.3454,37
7,341,2025-06,0.3557,0.3454,22
7,341,2025-07,0.3507,0.3454,30
7,341,2025-08,0.3502,0.3454,64
7,341,2025-09,0.3493,0.3454,9
7,341,2025-10,0.3526,0.3454,28
7,341,2025-11,0.3453,0.3454,27
7,342,2025-01,0.3255,0.333,28
7,342,2025-02,0.3267,0.333,55
7,342,2025-03,0.3304,0.333,4
7,342,2025-04,0.3389,0.333,0
7,342,2025-05,0.3363,0.333,42
7,342,2025-06,0.3458,0.333,56
7,342,2025-07,0.3467,0.333,32
7,342,2025-08,0.3364,0.333,42
7,342,2025-09,0.3375,0.333,35
7,342,2025-10,0.3377,0.333,1
7,342,2025-11,0.3303,0.333,39
7,343,2025-01,0.3186,0.3257,61
7,343,2025-02,0.3102,0.3257,21
7,343,2025-03,0.3118,0.3257,8
7,343,2025-04,0.3235,0.3257,10
7,343,2025-05,0.3376,0.3257,30
7,343,2025-06,0.3425,0.3257,24
7,343,2025-07,0.3307,0.3257,37
7,343,2025-08,0.3298,0.3257,42
7,343,2025-09,0.3354,0.3257,42
7,343,2025-10,0.333,0.3257,1
7,343,2025-11,0.3243,0.3257,10
7,344,2025-01,0.351,0.3608,19
7,344,2025-02,0.3459,0.3608,34
7,344,2025-03,0.3593,0.3608,6
7,344,2025-04,0.3622,0.3608,66
7,344,2025-05,0.3661,0.3608,11
7,344,2025-06,0.3768,0.3608,32
7,344,2025-07,0.3773,0.3608,29
7,344,2025-08,0.3692,0.3608,35
7,344,2025-09,0.3616,0.3608,52
7,344,2025-10,0.353,0.3608,36
7,344,2025-11,0.3577,0.3608,27
7,345,2025-01,0.3558,0.3688,70
7,345,2025-02,0.3511,0.3688,5
7,345,2025-03,0.357,0.3688,12
7,345,2025-04,0.3711,0.3688,65
7,345,2025-05,0.3775,0.3688,72
7,345,2025-06,0.3772,0.3688,71
7,345,2025-07,0.3814,0.3688,72
7,345,2025-08,0.377,0.3688,15
7,345,2025-09,0.3725,0.3688,42
7,345,2025-10,0.3717,0.3688,25
7,345,2025-11,0.3659,0.3688,2
7,346,2025-01,0.3389,0.3521,34
7,346,2025-02,0.3383,0.3521,70
7,346,2025-03,0.3475,0.3521,63
7,346,2025-04,0.3531,0.3521,8
7,346,2025-05,0.3619,0.3521,37
7,346,2025-06,0.3589,0.3521,12
7,346,2025-07,0.3636,0.3521,59
7,346,2025-08,0.3576,0.3521,32
7,346,2025-09,0.3585,0.3521,58
7,346,2025-10,0.3517,0.3521,49
7,346,2025-11,0.354,0.3521,65
7,347,2025-01,0.3497,0.3588,4
7,347,2025-02,0.3404,0.3588,18
7,347,2025-03,0.3508,0.3588,20
7,347,2025-04,0.3658,0.3588,38
7,347,2025-05,0.3685,0.3588,34
7,347,2025-06,0.3671,0.3588,13
7,347,2025-07,0.3696,0.3588,33
7,347,2025-08,0.3724,0.3588,24
7,347,2025-09,0.3602,0.3588,7
7,347,2025-10,0.3622,0.3588,8
7,347,2025-11,0.3461,0.3588,30
7,348,2025-01,0.3437,0.3554,44
7,348,2025-02,0.3484,0.3554,32
7,348,2025-03,0.3543,0.3554,41
7,348,2025-04,0.3551,0.3554,6
7,348,2025-05,0.3627,0.3554,50
7,348,2025-06,0.3697,0.3554,19
7,348,2025-07,0.3735,0.3554,31
7,348,2025-08,0.3724,0.3554,41
7,348,2025-09,0.3671,0.3554,8
7,348,2025-10,0.3609,0.3554,15
7,348,2025-11,0.357,0.3554,56
