# SYNTHETIC. Trip-level ledger joining the EPMS field count to the mill weighbridge ticket. Bunch counts per block-month and the number of harvest days are the client's REAL figures; the split into trips, the weights, vehicles, drivers and times are generated. is_planted_anomaly marks the injected cohort and exists only to score the detector - a real extract has no such column.
trip_id,date,month,division_code,block_code,route_code,vehicle_id,vehicle_class,driver_id,km_to_mill,bunches_epms,loose_fruit_kg,gross_kg,tare_kg,net_kg,depart_time,turnaround_h,queue_h,mill_dockage_pct,ffa_pct,diesel_l,is_planted_anomaly
T000159,2025-04-27,2025-04,1,5,R-01,DU-03,dump-truck,D-05,5.65,344,12.9,7644,4813,2831,11:44,1.19,0.19,1.14,1.94,4.15,0
T000160,2025-05-04,2025-05,1,5,R-01,DU-01,dump-truck,D-04,5.65,354,60.8,7045,4101,2943,12:54,2.34,1.54,0.0,2.01,5.09,0
T000161,2025-05-08,2025-05,1,5,R-01,MI-01,mini-truck,D-07,5.65,177,23.7,3144,1665,1480,09:41,1.51,0.42,2.13,1.84,2.3,0
T000162,2025-05-08,2025-05,1,5,R-01,MI-01,mini-truck,D-07,5.65,177,10.2,3183,1680,1503,10:02,1.77,0.68,0.59,1.95,2.48,0
T000163,2025-05-13,2025-05,1,5,R-01,DU-02,dump-truck,D-07,5.65,354,56.2,7592,4649,2943,09:49,0.85,0.0,1.42,1.88,4.84,0
T000164,2025-05-18,2025-05,1,5,R-01,MI-02,mini-truck,D-06,5.65,177,30.7,2936,1462,1474,13:32,2.12,1.59,0.68,1.94,2.48,0
T000165,2025-05-18,2025-05,1,5,R-01,MI-02,mini-truck,D-15,5.65,177,26.7,3175,1671,1504,10:15,2.29,1.29,1.55,2.01,2.46,0
T000166,2025-05-22,2025-05,1,5,R-01,DU-02,dump-truck,D-13,5.65,356,47.1,8017,5027,2990,07:34,0.86,0.0,1.94,1.96,5.24,0
T000167,2025-01-04,2025-01,1,6,R-01,DU-01,dump-truck,D-17,5.51,240,15.4,5931,3986,1945,14:46,2.28,1.14,1.1,2.14,4.99,0
T000168,2025-01-10,2025-01,1,6,R-01,MI-02,mini-truck,D-07,5.51,240,25.9,3566,1583,1984,07:24,1.36,0.43,0.61,1.94,2.67,0
T000169,2025-01-16,2025-01,1,6,R-01,DU-01,dump-truck,D-13,5.51,240,26.5,6419,4413,2006,10:18,1.79,0.74,1.75,2.12,4.23,0
T000170,2025-01-22,2025-01,1,6,R-01,MI-04,mini-truck,D-16,5.51,240,30.6,3478,1488,1990,09:59,2.16,1.34,1.54,2.18,2.77,0
T000171,2025-01-29,2025-01,1,6,R-01,TR-03,tractor-trailer,D-02,5.51,243,28.7,4991,3005,1987,09:44,1.73,0.6,0.79,1.9,3.61,0
T000172,2025-02-03,2025-02,1,6,R-01,TR-03,tractor-trailer,D-10,5.51,315,55.2,5454,2892,2562,08:04,2.43,1.59,2.75,1.95,4.08,0
T000173,2025-02-08,2025-02,1,6,R-01,MI-02,mini-truck,D-19,5.51,158,11.6,2676,1384,1292,14:04,1.06,0.23,1.3,1.94,2.77,0
T000174,2025-02-08,2025-02,1,6,R-01,MI-02,mini-truck,D-12,5.51,157,6.4,2714,1401,1313,10:03,2.35,1.22,1.5,2.03,2.47,0
T000175,2025-02-14,2025-02,1,6,R-01,TR-05,tractor-trailer,D-11,5.51,315,29.7,5350,2712,2638,14:01,1.59,0.97,0.68,1.87,3.55,0
T000176,2025-02-19,2025-02,1,6,R-01,TR-03,tractor-trailer,D-17,5.51,315,28.7,5837,3210,2626,10:38,0.66,0.0,1.61,1.88,4.11,0
T000177,2025-02-25,2025-02,1,6,R-01,MI-04,mini-truck,D-08,5.51,159,11.0,3072,1759,1313,09:37,1.64,1.03,0.1,1.93,2.69,0
T000178,2025-02-25,2025-02,1,6,R-01,MI-04,mini-truck,D-18,5.51,159,22.8,3083,1787,1295,13:55,2.65,1.45,1.39,2.03,2.62,0
T000179,2025-03-04,2025-03,1,6,R-01,DU-04,dump-truck,D-01,5.51,169,26.1,5674,4285,1390,07:29,0.84,0.0,1.97,1.87,5.09,0
T000180,2025-03-12,2025-03,1,6,R-01,DU-04,dump-truck,D-15,5.51,169,10.4,5531,4125,1406,08:33,2.13,0.98,1.42,2.19,4.96,0
T000181,2025-03-20,2025-03,1,6,R-01,DU-01,dump-truck,D-11,5.51,169,29.1,6367,5008,1360,08:43,1.13,0.52,1.49,1.82,4.39,0
T000182,2025-03-27,2025-03,1,6,R-01,DU-03,dump-truck,D-11,5.51,170,9.5,5388,3978,1410,10:48,1.39,0.21,0.6,1.96,4.67,0
T000183,2025-04-02,2025-04,1,6,R-01,DU-03,dump-truck,D-10,5.51,252,38.8,6766,4709,2057,13:07,3.46,2.79,2.27,2.11,4.3,0
T000184,2025-04-07,2025-04,1,6,R-01,MI-02,mini-truck,D-05,5.51,252,38.9,3796,1726,2070,10:57,1.29,0.09,0.0,1.96,2.75,0
T000185,2025-04-13,2025-04,1,6,R-01,DU-03,dump-truck,D-11,5.51,252,9.2,6227,4154,2073,08:34,2.56,1.4,0.29,2.17,4.93,0
T000186,2025-04-18,2025-04,1,6,R-01,TR-04,tractor-trailer,D-13,5.51,252,21.2,4773,2679,2094,13:12,1.39,0.33,2.02,2.02,3.5,0
T000187,2025-04-23,2025-04,1,6,R-01,TR-03,tractor-trailer,D-09,5.51,252,23.1,4689,2600,2089,11:23,1.74,1.13,0.92,2.13,4.45,0
T000188,2025-04-29,2025-04,1,6,R-01,DU-04,dump-truck,D-03,5.51,255,10.5,6361,4294,2067,11:44,2.08,1.11,0.81,1.9,5.24,0
T000189,2025-05-04,2025-05,1,6,R-01,TR-07,tractor-trailer,D-18,5.51,257,11.3,5172,3050,2122,14:01,0.78,0.0,1.08,2.03,3.49,0
T000190,2025-05-10,2025-05,1,6,R-01,MI-04,mini-truck,D-04,5.51,257,33.5,3929,1793,2136,11:58,1.88,0.91,1.45,1.89,2.91,0
T000191,2025-05-14,2025-05,1,6,R-01,MI-01,mini-truck,D-11,5.51,257,32.9,3691,1598,2093,10:04,2.45,1.54,0.61,2.23,2.69,0
T000192,2025-05-21,2025-05,1,6,R-01,TR-08,tractor-trailer,D-16,5.51,258,44.7,4882,2758,2125,12:29,2.54,1.66,0.24,2.1,3.62,0
T000193,2025-01-03,2025-01,1,7,R-01,TR-01,tractor-trailer,D-07,7.19,426,64.9,6433,2716,3717,09:12,2.13,0.99,0.0,2.14,4.9,0
T000194,2025-01-07,2025-01,1,7,R-01,MI-01,mini-truck,D-12,7.19,213,18.6,3285,1430,1855,13:44,2.7,1.53,1.93,2.17,3.64,0
T000195,2025-01-07,2025-01,1,7,R-01,MI-01,mini-truck,D-14,7.19,213,8.9,3283,1449,1834,07:53,1.0,0.17,2.15,2.06,3.22,0
T000196,2025-01-10,2025-01,1,7,R-01,DU-05,dump-truck,D-10,7.19,426,24.7,8725,5021,3705,11:03,1.86,0.87,1.34,2.14,7.18,0
T000197,2025-01-15,2025-01,1,7,R-01,MI-01,mini-truck,D-03,7.19,213,24.8,3516,1658,1858,11:08,2.3,0.97,0.58,2.13,3.45,0
T000198,2025-01-15,2025-01,1,7,R-01,MI-01,mini-truck,D-17,7.19,213,23.8,3259,1406,1852,10:48,1.45,0.26,0.0,2.12,3.53,0
T000199,2025-01-19,2025-01,1,7,R-01,TR-03,tractor-trailer,D-02,7.19,426,42.5,6196,2499,3697,14:03,3.69,2.56,0.94,2.31,4.69,0
T000200,2025-01-20,2025-01,1,7,R-01,TR-04,tractor-trailer,D-14,7.19,426,21.6,6621,2943,3678,13:56,1.66,0.48,0.15,2.02,3.98,0
T000201,2025-01-26,2025-01,1,7,R-01,TR-07,tractor-trailer,D-03,7.19,426,20.5,6604,2960,3644,10:04,1.66,0.61,0.94,1.96,4.42,0
T000202,2025-01-29,2025-01,1,7,R-01,TR-01,tractor-trailer,D-19,7.19,433,23.9,6407,2644,3763,08:34,1.52,0.68,1.82,1.94,4.26,0
T000203,2025-02-02,2025-02,1,7,R-01,TR-06,tractor-trailer,D-10,7.19,370,40.7,6447,3228,3219,09:28,2.24,1.14,0.82,2.0,4.55,0
T000204,2025-02-04,2025-02,1,7,R-01,DU-04,dump-truck,D-09,7.19,370,14.1,7523,4301,3222,13:45,3.26,2.32,1.08,2.21,6.71,0
T000205,2025-02-08,2025-02,1,7,R-01,TR-07,tractor-trailer,D-14,7.19,370,54.0,6082,2867,3215,14:50,2.83,1.96,0.71,2.04,4.84,0
T000206,2025-02-12,2025-02,1,7,R-01,DU-04,dump-truck,D-12,7.19,370,15.6,7675,4447,3228,14:22,2.82,1.57,0.51,2.0,5.67,0
T000207,2025-02-17,2025-02,1,7,R-01,MI-03,mini-truck,D-20,7.19,185,33.9,3040,1437,1603,12:08,1.92,0.92,0.4,1.93,3.02,0
T000208,2025-02-17,2025-02,1,7,R-01,MI-03,mini-truck,D-04,7.19,185,34.0,3100,1490,1610,08:30,1.83,0.91,0.6,2.13,3.63,0
T000209,2025-02-19,2025-02,1,7,R-01,DU-01,dump-truck,D-01,7.19,370,64.0,7579,4341,3238,14:08,1.8,0.64,1.22,2.09,6.42,0
T000210,2025-02-22,2025-02,1,7,R-01,MI-03,mini-truck,D-15,7.19,185,16.9,3176,1580,1596,10:10,1.76,0.81,2.27,1.97,3.11,0
T000211,2025-02-22,2025-02,1,7,R-01,MI-03,mini-truck,D-17,7.19,185,7.4,3055,1439,1615,11:08,2.22,1.26,1.44,2.2,3.46,0
T000212,2025-02-26,2025-02,1,7,R-01,MI-02,mini-truck,D-13,7.19,185,17.6,3242,1647,1595,12:56,2.37,1.18,1.83,2.19,3.61,0
T000213,2025-02-26,2025-02,1,7,R-01,MI-02,mini-truck,D-05,7.19,185,12.4,3350,1740,1610,13:51,1.86,0.83,1.26,2.14,3.25,0
T000214,2025-03-02,2025-03,1,7,R-01,TR-03,tractor-trailer,D-07,7.19,367,51.0,6226,3039,3187,14:37,2.36,1.67,0.81,1.98,5.34,0
T000215,2025-03-07,2025-03,1,7,R-01,DU-04,dump-truck,D-02,7.19,367,60.4,7686,4449,3237,14:42,3.78,2.64,1.14,2.12,6.25,0
T000216,2025-03-12,2025-03,1,7,R-01,TR-05,tractor-trailer,D-16,7.19,367,62.6,6444,3225,3219,12:05,1.85,0.9,1.61,1.89,4.54,0
T000217,2025-03-19,2025-03,1,7,R-01,TR-02,tractor-trailer,D-17,7.19,367,66.2,6380,3193,3187,07:41,2.79,1.69,1.43,2.19,5.12,0
T000218,2025-03-22,2025-03,1,7,R-01,MI-02,mini-truck,D-18,7.19,184,23.5,3251,1634,1616,11:44,1.15,0.38,1.19,1.98,3.09,0
T000219,2025-03-22,2025-03,1,7,R-01,MI-02,mini-truck,D-11,7.19,183,27.7,2999,1418,1581,07:39,1.47,0.85,1.56,1.97,3.17,0
T000220,2025-03-28,2025-03,1,7,R-01,TR-06,tractor-trailer,D-06,7.19,372,25.2,6008,2768,3240,14:50,1.14,0.0,1.95,1.95,5.29,0
T000221,2025-04-06,2025-04,1,7,R-01,DU-05,dump-truck,D-13,7.19,711,31.0,10640,4555,6085,12:49,2.46,1.67,1.29,2.24,6.41,0
T000222,2025-04-06,2025-04,1,7,R-01,DU-05,dump-truck,D-02,7.19,710,35.0,10951,4856,6094,08:27,2.12,1.46,0.99,2.01,6.4,0
T000223,2025-04-15,2025-04,1,7,R-01,TR-02,tractor-trailer,D-09,7.19,475,75.8,7018,2862,4156,07:34,1.9,0.82,0.44,1.93,4.51,0
T000224,2025-04-15,2025-04,1,7,R-01,TR-02,tractor-trailer,D-11,7.19,473,65.1,6805,2693,4112,13:10,1.76,1.02,2.04,2.15,4.87,0
T000225,2025-04-15,2025-04,1,7,R-01,TR-02,tractor-trailer,D-20,7.19,473,53.0,6624,2519,4105,14:55,2.0,0.86,1.63,1.92,4.44,0
T000226,2025-04-25,2025-04,1,7,R-01,TR-01,tractor-trailer,D-13,7.19,475,22.0,7267,3225,4042,11:14,1.34,0.67,1.35,2.02,4.36,0
T000227,2025-04-25,2025-04,1,7,R-01,TR-01,tractor-trailer,D-10,7.19,473,78.8,6909,2847,4062,14:13,2.44,1.67,0.51,1.97,4.06,0
T000228,2025-04-25,2025-04,1,7,R-01,TR-01,tractor-trailer,D-06,7.19,473,61.5,6861,2843,4018,11:21,3.0,1.83,1.27,2.09,4.59,0
T000229,2025-05-03,2025-05,1,7,R-01,TR-02,tractor-trailer,D-20,7.19,334,46.9,5919,3009,2910,08:50,2.37,1.37,1.05,2.23,5.22,0
T000230,2025-05-03,2025-05,1,7,R-01,TR-02,tractor-trailer,D-07,7.19,333,18.8,5488,2646,2842,13:37,2.4,1.3,0.0,2.22,4.18,0
T000231,2025-05-05,2025-05,1,7,R-01,DU-01,dump-truck,D-20,7.19,667,88.6,10492,4734,5758,09:31,0.81,0.03,0.78,1.85,6.34,0
T000232,2025-05-10,2025-05,1,7,R-01,DU-02,dump-truck,D-05,7.19,667,44.4,10481,4710,5771,12:35,1.07,0.17,0.97,2.07,6.56,0
T000233,2025-05-14,2025-05,1,7,R-01,MI-04,mini-truck,D-10,7.19,223,16.0,3508,1594,1914,13:11,2.47,1.53,0.83,2.21,3.34,0
T000234,2025-05-14,2025-05,1,7,R-01,MI-04,mini-truck,D-10,7.19,222,30.4,3585,1659,1927,07:37,1.64,0.8,0.68,1.95,3.34,0
T000235,2025-05-14,2025-05,1,7,R-01,MI-04,mini-truck,D-13,7.19,222,25.2,3598,1655,1944,10:03,0.9,0.18,2.82,1.96,3.88,0
T000236,2025-05-17,2025-05,1,7,R-01,MI-04,mini-truck,D-09,7.19,223,17.6,3437,1501,1936,10:33,1.32,0.39,1.12,1.93,3.46,0
T000237,2025-05-17,2025-05,1,7,R-01,MI-04,mini-truck,D-11,7.19,222,22.7,3286,1381,1906,13:24,2.6,1.66,1.04,2.12,3.49,0
T000238,2025-05-17,2025-05,1,7,R-01,MI-04,mini-truck,D-09,7.19,222,17.3,3561,1650,1911,10:41,1.95,1.23,1.63,2.03,3.26,0
T000239,2025-05-21,2025-05,1,7,R-01,TR-03,tractor-trailer,D-15,7.19,336,12.0,6069,3105,2964,14:08,2.69,1.38,0.08,2.08,5.38,0
T000240,2025-05-21,2025-05,1,7,R-01,TR-03,tractor-trailer,D-10,7.19,336,49.1,5595,2666,2928,07:49,1.48,0.79,0.31,2.11,4.69,0
T000241,2025-01-03,2025-01,1,8,R-01,DU-02,dump-truck,D-14,6.99,519,83.5,9211,4929,4282,09:40,2.0,1.07,1.3,2.01,6.38,0
T000242,2025-01-03,2025-01,1,8,R-01,DU-02,dump-truck,D-04,6.99,519,73.7,8578,4303,4275,13:50,2.52,1.69,1.17,2.13,6.5,0
T000243,2025-01-07,2025-01,1,8,R-01,TR-02,tractor-trailer,D-16,6.99,519,41.0,7302,2969,4333,08:37,2.08,0.96,1.91,2.18,4.82,0
T000244,2025-01-07,2025-01,1,8,R-01,TR-02,tractor-trailer,D-09,6.99,519,50.8,7311,3000,4311,08:55,2.37,1.35,1.02,1.95,5.06,0
T000245,2025-01-12,2025-01,1,8,R-01,TR-08,tractor-trailer,D-18,6.99,519,22.0,7544,3199,4345,13:12,1.54,0.67,1.33,1.94,5.44,0
T000246,2025-01-12,2025-01,1,8,R-01,TR-08,tractor-trailer,D-18,6.99,519,57.7,7091,2825,4266,08:37,1.27,0.2,1.19,2.05,4.67,0
T000247,2025-01-15,2025-01,1,8,R-01,TR-06,tractor-trailer,D-09,6.99,519,71.4,6822,2531,4291,09:33,1.57,0.27,1.36,1.9,4.07,0
T000248,2025-01-15,2025-01,1,8,R-01,TR-06,tractor-trailer,D-03,6.99,519,27.3,6935,2600,4335,13:00,0.98,0.0,1.13,1.9,4.86,0
T000249,2025-01-19,2025-01,1,8,R-01,TR-07,tractor-trailer,D-05,6.99,519,82.6,6890,2655,4235,10:59,1.75,1.07,0.96,2.0,4.09,0
T000250,2025-01-19,2025-01,1,8,R-01,TR-07,tractor-trailer,D-13,6.99,519,51.6,6858,2555,4304,10:52,0.83,0.12,1.57,1.91,4.45,0
T000251,2025-01-23,2025-01,1,8,R-01,MI-03,mini-truck,D-18,6.99,261,31.3,3787,1602,2185,08:37,3.4,2.48,0.25,2.26,3.33,0
T000252,2025-01-23,2025-01,1,8,R-01,MI-03,mini-truck,D-03,6.99,259,40.8,3588,1440,2148,11:30,1.36,0.69,0.88,1.83,3.55,0
T000253,2025-01-23,2025-01,1,8,R-01,MI-03,mini-truck,D-03,6.99,259,40.4,3714,1561,2153,13:46,3.45,2.28,1.42,2.14,3.4,0
T000254,2025-01-23,2025-01,1,8,R-01,MI-03,mini-truck,D-06,6.99,259,37.3,3628,1498,2130,09:04,2.56,1.63,0.11,2.16,2.96,0
T000255,2025-01-27,2025-01,1,8,R-01,DU-05,dump-truck,D-17,6.99,520,78.2,8316,3942,4374,13:09,1.46,0.51,0.84,2.11,5.8,0
T000256,2025-01-27,2025-01,1,8,R-01,DU-05,dump-truck,D-18,6.99,520,86.2,8275,3987,4289,13:34,1.21,0.0,1.79,1.91,6.42,0
T000257,2025-02-02,2025-02,1,8,R-01,MI-03,mini-truck,D-14,6.99,250,22.5,3594,1510,2085,10:45,2.52,1.3,0.87,1.99,3.16,0
T000258,2025-02-02,2025-02,1,8,R-01,MI-03,mini-truck,D-07,6.99,248,36.2,3498,1418,2080,11:49,1.75,0.8,1.19,2.01,3.54,0
T000259,2025-02-02,2025-02,1,8,R-01,MI-03,mini-truck,D-14,6.99,248,41.6,3569,1523,2046,07:25,2.24,1.31,0.0,1.94,3.68,0
T000260,2025-02-05,2025-02,1,8,R-01,DU-05,dump-truck,D-07,6.99,746,115.4,11031,4749,6282,13:47,2.42,1.49,1.03,2.13,5.72,0
T000261,2025-02-07,2025-02,1,8,R-01,TR-02,tractor-trailer,D-18,6.99,373,36.7,5604,2475,3128,14:52,2.72,1.84,0.06,2.03,4.35,0
T000262,2025-02-07,2025-02,1,8,R-01,TR-02,tractor-trailer,D-05,6.99,373,38.9,5999,2930,3069,09:07,1.99,1.1,0.84,2.09,5.03,0
T000263,2025-02-08,2025-02,1,8,R-01,TR-06,tractor-trailer,D-05,6.99,373,20.8,5897,2820,3077,09:18,2.42,1.33,1.83,2.13,4.05,0
T000264,2025-02-08,2025-02,1,8,R-01,TR-06,tractor-trailer,D-11,6.99,373,58.1,5935,2812,3123,11:14,1.97,0.82,1.89,2.02,4.16,0
T000265,2025-02-11,2025-02,1,8,R-01,TR-06,tractor-trailer,D-18,6.99,373,55.3,5560,2521,3039,12:16,2.14,1.41,0.0,1.92,4.54,0
T000266,2025-02-11,2025-02,1,8,R-01,TR-06,tractor-trailer,D-14,6.99,373,36.4,5804,2692,3112,12:42,1.77,0.93,0.38,2.13,4.13,0
T000267,2025-02-16,2025-02,1,8,R-01,DU-03,dump-truck,D-10,6.99,746,118.1,10039,3919,6120,07:03,2.02,0.93,1.12,2.07,6.08,0
T000268,2025-02-18,2025-02,1,8,R-01,DU-01,dump-truck,D-07,6.99,746,63.5,10395,4148,6247,07:43,1.57,0.38,1.42,2.0,6.41,0
T000269,2025-02-20,2025-02,1,8,R-01,DU-05,dump-truck,D-11,6.99,746,76.7,10195,3945,6249,08:28,2.94,2.24,1.39,2.28,5.64,0
T000270,2025-02-22,2025-02,1,8,R-01,DU-03,dump-truck,D-04,6.99,746,45.4,10930,4626,6304,10:50,1.99,0.98,1.22,2.03,5.71,0
T000271,2025-02-25,2025-02,1,8,R-01,TR-04,tractor-trailer,D-12,6.99,377,21.9,5969,2809,3160,09:09,1.84,0.92,1.61,2.1,4.18,0
T000272,2025-02-25,2025-02,1,8,R-01,TR-04,tractor-trailer,D-20,6.99,376,35.1,5993,2906,3087,13:27,1.65,0.85,1.37,1.97,4.21,0
T000273,2025-03-02,2025-03,1,8,R-01,DU-03,dump-truck,D-18,6.99,789,93.7,11118,4462,6656,11:12,2.44,1.73,0.93,2.1,5.08,0
T000274,2025-03-06,2025-03,1,8,R-01,DU-04,dump-truck,D-18,6.99,789,139.4,10815,4335,6480,11:21,1.74,0.55,0.54,1.91,5.9,0
T000275,2025-03-11,2025-03,1,8,R-01,DU-01,dump-truck,D-08,6.99,789,80.0,11147,4508,6639,08:54,1.7,0.94,1.65,2.13,5.56,0
T000276,2025-03-15,2025-03,1,8,R-01,DU-04,dump-truck,D-04,6.99,789,130.2,10571,4097,6474,07:59,1.5,0.55,1.68,1.94,5.91,0
T000277,2025-03-19,2025-03,1,8,R-01,DU-03,dump-truck,D-04,6.99,789,27.3,11289,4700,6589,14:23,2.65,1.58,1.53,2.07,5.36,0
T000278,2025-03-23,2025-03,1,8,R-01,DU-04,dump-truck,D-17,6.99,789,91.3,10705,4145,6560,12:47,3.24,2.52,0.21,2.05,6.11,0
T000279,2025-03-29,2025-03,1,8,R-01,TR-04,tractor-trailer,D-12,6.99,397,58.2,6009,2674,3335,08:44,2.85,1.56,1.27,2.19,4.26,0
T000280,2025-03-29,2025-03,1,8,R-01,TR-04,tractor-trailer,D-18,6.99,397,65.8,5850,2541,3309,09:46,1.96,1.1,1.27,2.1,4.0,0
T000281,2025-04-02,2025-04,1,8,R-01,MI-01,mini-truck,D-06,6.99,262,38.1,3787,1617,2170,14:17,2.94,1.68,0.98,2.2,3.16,0
T000282,2025-04-02,2025-04,1,8,R-01,MI-01,mini-truck,D-15,6.99,262,31.1,3628,1449,2179,13:57,0.87,0.0,0.65,1.81,3.05,0
T000283,2025-04-02,2025-04,1,8,R-01,MI-01,mini-truck,D-05,6.99,262,13.6,3667,1491,2176,10:19,1.44,0.84,1.55,2.06,2.94,0
T000284,2025-04-06,2025-04,1,8,R-01,MI-03,mini-truck,D-03,6.99,262,31.3,3786,1634,2152,11:56,2.4,1.29,1.54,2.1,3.09,0
T000285,2025-04-06,2025-04,1,8,R-01,MI-03,mini-truck,D-12,6.99,262,29.1,3719,1529,2191,13:57,2.33,1.39,1.35,1.95,3.54,0
T000286,2025-04-06,2025-04,1,8,R-01,MI-03,mini-truck,D-16,6.99,262,17.7,3725,1553,2173,09:52,1.86,0.78,0.82,1.95,3.29,0
T000287,2025-04-11,2025-04,1,8,R-01,MI-02,mini-truck,D-16,6.99,262,37.3,3797,1613,2184,09:23,1.77,0.82,2.08,2.04,3.39,0
T000288,2025-04-11,2025-04,1,8,R-01,MI-02,mini-truck,D-13,6.99,262,23.4,3671,1517,2154,07:16,2.16,1.16,1.32,2.2,3.04,0
T000289,2025-04-11,2025-04,1,8,R-01,MI-02,mini-truck,D-14,6.99,262,46.2,3751,1585,2166,09:33,1.78,0.7,0.46,2.05,3.27,0
T000290,2025-04-16,2025-04,1,8,R-01,MI-04,mini-truck,D-04,6.99,262,34.9,3649,1467,2182,09:47,2.14,1.08,1.68,2.06,3.86,0
T000291,2025-04-16,2025-04,1,8,R-01,MI-04,mini-truck,D-18,6.99,262,24.9,3690,1483,2207,13:07,2.76,1.76,1.22,1.99,3.4,0
T000292,2025-04-16,2025-04,1,8,R-01,MI-04,mini-truck,D-10,6.99,262,21.7,3637,1426,2210,08:32,1.97,0.89,1.61,1.95,3.57,0
T000293,2025-04-19,2025-04,1,8,R-01,TR-06,tractor-trailer,D-10,6.99,393,23.0,6369,3070,3298,11:58,1.95,1.06,2.35,2.08,4.92,0
T000294,2025-04-19,2025-04,1,8,R-01,TR-06,tractor-trailer,D-06,6.99,393,54.0,5977,2707,3270,08:55,2.3,1.15,1.44,2.12,5.05,0
T000295,2025-04-22,2025-04,1,8,R-01,DU-05,dump-truck,D-09,6.99,786,59.1,10611,4172,6440,09:19,2.3,1.6,0.75,2.11,6.23,0
T000296,2025-04-26,2025-04,1,8,R-01,DU-04,dump-truck,D-16,6.99,792,109.2,11375,4887,6488,12:07,3.4,2.22,0.65,2.17,5.57,0
T000297,2025-05-01,2025-05,1,8,R-01,DU-04,dump-truck,D-05,6.99,455,43.7,8421,4683,3738,10:33,1.8,0.78,0.0,1.91,5.72,0
T000298,2025-05-01,2025-05,1,8,R-01,DU-04,dump-truck,D-18,6.99,454,38.8,8315,4517,3798,08:01,1.9,1.0,1.87,1.96,5.55,0
T000299,2025-05-04,2025-05,1,8,R-01,DU-03,dump-truck,D-12,6.99,455,34.9,8555,4810,3746,07:40,2.12,1.16,0.77,2.04,5.24,0
T000300,2025-05-04,2025-05,1,8,R-01,DU-03,dump-truck,D-09,6.99,454,43.4,8343,4611,3732,12:54,2.78,2.07,0.91,2.28,6.3,0
T000301,2025-05-06,2025-05,1,8,R-01,TR-01,tractor-trailer,D-05,6.99,455,39.1,6602,2876,3726,12:59,1.2,0.2,1.02,1.97,4.67,0
T000302,2025-05-06,2025-05,1,8,R-01,TR-01,tractor-trailer,D-12,6.99,454,30.2,6496,2734,3762,08:50,1.19,0.33,0.0,1.98,3.97,0
T000303,2025-05-11,2025-05,1,8,R-01,TR-03,tractor-trailer,D-05,6.99,455,35.7,6452,2662,3789,08:44,2.91,1.98,0.66,2.21,4.54,0
T000304,2025-05-11,2025-05,1,8,R-01,TR-03,tractor-trailer,D-16,6.99,454,73.6,6444,2647,3796,11:02,1.98,0.79,0.48,2.09,5.34,0
T000305,2025-05-12,2025-05,1,8,R-01,MI-03,mini-truck,D-16,6.99,228,37.8,3417,1519,1898,14:08,1.15,0.0,2.13,1.84,2.92,0
T000306,2025-05-12,2025-05,1,8,R-01,MI-03,mini-truck,D-03,6.99,227,27.7,3569,1676,1893,10:04,1.34,0.31,2.03,2.05,3.69,0
T000307,2025-05-12,2025-05,1,8,R-01,MI-03,mini-truck,D-14,6.99,227,25.5,3360,1490,1870,10:33,1.59,0.96,0.62,2.03,3.5,0
T000308,2025-05-12,2025-05,1,8,R-01,MI-03,mini-truck,D-11,6.99,227,24.3,3401,1561,1840,09:45,1.19,0.42,1.36,2.03,3.25,0
T000309,2025-05-15,2025-05,1,8,R-01,TR-07,tractor-trailer,D-14,6.99,455,31.0,6605,2804,3800,13:25,1.36,0.3,0.3,1.86,4.76,0
T000310,2025-05-15,2025-05,1,8,R-01,TR-07,tractor-trailer,D-15,6.99,454,60.1,6882,3079,3804,12:44,1.92,1.22,1.61,1.97,4.37,0
T000311,2025-05-17,2025-05,1,8,R-01,TR-03,tractor-trailer,D-20,6.99,455,62.6,6963,3132,3831,10:03,1.7,1.02,0.53,2.12,4.86,0
T000312,2025-05-17,2025-05,1,8,R-01,TR-03,tractor-trailer,D-11,6.99,454,45.6,6966,3163,3803,12:35,3.21,2.39,1.42,2.14,4.97,0
T000313,2025-05-22,2025-05,1,8,R-01,TR-06,tractor-trailer,D-01,6.99,455,36.8,6776,3025,3752,07:31,0.96,0.11,1.14,1.81,4.49,0
T000314,2025-05-22,2025-05,1,8,R-01,TR-06,tractor-trailer,D-20,6.99,454,76.2,6380,2648,3732,08:26,2.13,1.15,0.78,2.04,4.41,0
T000315,2025-01-01,2025-01,1,9,R-01,MI-04,mini-truck,D-14,6.85,232,24.6,3588,1653,1935,08:36,1.47,0.81,0.23,1.97,3.24,0
T000316,2025-01-01,2025-01,1,9,R-01,MI-04,mini-truck,D-17,6.85,232,17.9,3527,1567,1960,08:28,1.05,0.26,1.28,2.0,3.41,0
T000317,2025-01-01,2025-01,1,9,R-01,MI-04,mini-truck,D-20,6.85,232,34.7,3395,1459,1936,08:38,1.76,0.79,1.21,1.96,3.18,0
T000318,2025-01-03,2025-01,1,9,R-01,MI-03,mini-truck,D-04,6.85,232,39.9,3474,1519,1955,08:31,1.86,0.84,0.83,2.0,3.15,0
T000319,2025-01-03,2025-01,1,9,R-01,MI-03,mini-truck,D-06,6.85,232,29.9,3496,1566,1931,09:34,0.73,0.1,0.68,2.02,2.89,0
T000320,2025-01-03,2025-01,1,9,R-01,MI-03,mini-truck,D-16,6.85,232,32.0,3592,1635,1957,12:21,2.57,1.4,0.81,2.24,3.6,0
