# SYNTHETIC. 36 months of block-level harvest, 2022-06 to 2025-05. The 5 months flagged observed=1 are the client's REAL recorded figures. The rest are back-cast from them using REAL rainfall at the agronomic lags (sex determination 20-24 months, abortion 8-10 months), a seasonal term and an age trend. EPMS holds the real history; the export was cut to five months.
division_code,block_code,month,bunches,planted_ha,palm_age_years,observed
1,18,2023-05,2482,21.28,9.0,0
1,18,2023-06,2586,21.28,9.08,0
1,18,2023-07,3134,21.28,9.17,0
1,18,2023-08,3047,21.28,9.25,0
1,18,2023-09,2619,21.28,9.33,0
1,18,2023-10,2833,21.28,9.42,0
1,18,2023-11,2684,21.28,9.5,0
1,18,2023-12,2791,21.28,9.58,0
1,18,2024-01,2689,21.28,9.67,0
1,18,2024-02,2483,21.28,9.75,0
1,18,2024-03,2527,21.28,9.83,0
1,18,2024-04,2447,21.28,9.92,0
1,18,2024-05,2838,21.28,10.0,0
1,18,2024-06,2707,21.28,10.08,0
1,18,2024-07,3035,21.28,10.17,0
1,18,2024-08,3131,21.28,10.25,0
1,18,2024-09,3011,21.28,10.33,0
1,18,2024-10,2408,21.28,10.42,0
1,18,2024-11,2650,21.28,10.5,0
1,18,2024-12,2439,21.28,10.58,0
1,18,2025-01,2856,21.28,10.67,1
1,18,2025-02,3327,21.28,10.75,1
1,18,2025-03,3143,21.28,10.83,1
1,18,2025-04,2550,21.28,10.92,1
1,18,2025-05,4014,21.28,11.0,1
1,19,2022-06,2467,20.22,8.08,0
1,19,2022-07,2578,20.22,8.17,0
1,19,2022-08,2690,20.22,8.25,0
1,19,2022-09,2958,20.22,8.33,0
1,19,2022-10,2834,20.22,8.42,0
1,19,2022-11,2745,20.22,8.5,0
1,19,2022-12,2485,20.22,8.58,0
1,19,2023-01,2599,20.22,8.67,0
1,19,2023-02,2369,20.22,8.75,0
1,19,2023-03,2936,20.22,8.83,0
1,19,2023-04,3088,20.22,8.92,0
1,19,2023-05,2729,20.22,9.0,0
1,19,2023-06,2888,20.22,9.08,0
1,19,2023-07,3048,20.22,9.17,0
1,19,2023-08,2782,20.22,9.25,0
1,19,2023-09,2774,20.22,9.33,0
1,19,2023-10,2618,20.22,9.42,0
1,19,2023-11,2830,20.22,9.5,0
1,19,2023-12,2751,20.22,9.58,0
1,19,2024-01,2809,20.22,9.67,0
1,19,2024-02,2496,20.22,9.75,0
1,19,2024-03,2761,20.22,9.83,0
1,19,2024-04,2995,20.22,9.92,0
1,19,2024-05,3141,20.22,10.0,0
1,19,2024-06,3071,20.22,10.08,0
1,19,2024-07,3184,20.22,10.17,0
1,19,2024-08,3288,20.22,10.25,0
1,19,2024-09,2850,20.22,10.33,0
1,19,2024-10,2981,20.22,10.42,0
1,19,2024-11,3043,20.22,10.5,0
1,19,2024-12,2947,20.22,10.58,0
1,19,2025-01,3148,20.22,10.67,1
1,19,2025-02,3895,20.22,10.75,1
1,19,2025-03,3114,20.22,10.83,1
1,19,2025-04,2928,20.22,10.92,1
1,19,2025-05,3535,20.22,11.0,1
1,20,2022-06,3206,19.93,8.08,0
1,20,2022-07,3686,19.93,8.17,0
1,20,2022-08,3303,19.93,8.25,0
1,20,2022-09,3527,19.93,8.33,0
1,20,2022-10,3166,19.93,8.42,0
1,20,2022-11,2944,19.93,8.5,0
1,20,2022-12,2871,19.93,8.58,0
1,20,2023-01,2946,19.93,8.67,0
1,20,2023-02,2961,19.93,8.75,0
1,20,2023-03,2987,19.93,8.83,0
1,20,2023-04,3548,19.93,8.92,0
1,20,2023-05,3558,19.93,9.0,0
1,20,2023-06,3841,19.93,9.08,0
1,20,2023-07,3582,19.93,9.17,0
1,20,2023-08,3978,19.93,9.25,0
1,20,2023-09,3425,19.93,9.33,0
1,20,2023-10,3702,19.93,9.42,0
1,20,2023-11,3609,19.93,9.5,0
1,20,2023-12,3442,19.93,9.58,0
1,20,2024-01,3471,19.93,9.67,0
1,20,2024-02,3420,19.93,9.75,0
1,20,2024-03,3519,19.93,9.83,0
1,20,2024-04,3013,19.93,9.92,0
1,20,2024-05,3531,19.93,10.0,0
1,20,2024-06,3826,19.93,10.08,0
1,20,2024-07,3997,19.93,10.17,0
1,20,2024-08,3582,19.93,10.25,0
1,20,2024-09,3659,19.93,10.33,0
1,20,2024-10,3187,19.93,10.42,0
1,20,2024-11,3517,19.93,10.5,0
1,20,2024-12,3358,19.93,10.58,0
1,20,2025-01,3412,19.93,10.67,1
1,20,2025-02,5578,19.93,10.75,1
1,20,2025-03,2936,19.93,10.83,1
1,20,2025-04,3969,19.93,10.92,1
1,20,2025-05,4118,19.93,11.0,1
1,21,2022-06,4435,29.55,8.08,0
1,21,2022-07,4625,29.55,8.17,0
1,21,2022-08,5036,29.55,8.25,0
1,21,2022-09,4573,29.55,8.33,0
1,21,2022-10,4624,29.55,8.42,0
1,21,2022-11,4747,29.55,8.5,0
1,21,2022-12,4464,29.55,8.58,0
1,21,2023-01,3881,29.55,8.67,0
1,21,2023-02,4434,29.55,8.75,0
1,21,2023-03,4265,29.55,8.83,0
1,21,2023-04,5156,29.55,8.92,0
1,21,2023-05,4974,29.55,9.0,0
1,21,2023-06,5051,29.55,9.08,0
1,21,2023-07,4990,29.55,9.17,0
1,21,2023-08,4847,29.55,9.25,0
1,21,2023-09,5172,29.55,9.33,0
1,21,2023-10,4399,29.55,9.42,0
1,21,2023-11,4154,29.55,9.5,0
1,21,2023-12,4774,29.55,9.58,0
1,21,2024-01,4462,29.55,9.67,0
1,21,2024-02,4460,29.55,9.75,0
1,21,2024-03,4428,29.55,9.83,0
1,21,2024-04,5069,29.55,9.92,0
1,21,2024-05,4711,29.55,10.0,0
1,21,2024-06,4667,29.55,10.08,0
1,21,2024-07,4690,29.55,10.17,0
1,21,2024-08,5200,29.55,10.25,0
1,21,2024-09,5215,29.55,10.33,0
1,21,2024-10,4587,29.55,10.42,0
1,21,2024-11,5172,29.55,10.5,0
1,21,2024-12,4534,29.55,10.58,0
1,21,2025-01,6519,29.55,10.67,1
1,21,2025-02,6545,29.55,10.75,1
1,21,2025-03,5706,29.55,10.83,1
1,21,2025-04,6167,29.55,10.92,1
1,21,2025-05,3021,29.55,11.0,1
1,22,2022-06,4652,29.26,8.08,0
1,22,2022-07,4949,29.26,8.17,0
1,22,2022-08,4529,29.26,8.25,0
1,22,2022-09,4549,29.26,8.33,0
1,22,2022-10,4379,29.26,8.42,0
1,22,2022-11,4414,29.26,8.5,0
1,22,2022-12,4570,29.26,8.58,0
1,22,2023-01,4558,29.26,8.67,0
1,22,2023-02,4634,29.26,8.75,0
1,22,2023-03,4519,29.26,8.83,0
1,22,2023-04,4905,29.26,8.92,0
1,22,2023-05,4471,29.26,9.0,0
1,22,2023-06,4602,29.26,9.08,0
1,22,2023-07,5298,29.26,9.17,0
1,22,2023-08,5067,29.26,9.25,0
1,22,2023-09,4642,29.26,9.33,0
1,22,2023-10,4945,29.26,9.42,0
1,22,2023-11,4244,29.26,9.5,0
1,22,2023-12,4418,29.26,9.58,0
1,22,2024-01,4562,29.26,9.67,0
1,22,2024-02,4571,29.26,9.75,0
1,22,2024-03,4406,29.26,9.83,0
1,22,2024-04,4946,29.26,9.92,0
1,22,2024-05,4411,29.26,10.0,0
1,22,2024-06,4761,29.26,10.08,0
1,22,2024-07,4861,29.26,10.17,0
1,22,2024-08,5443,29.26,10.25,0
1,22,2024-09,5079,29.26,10.33,0
1,22,2024-10,4311,29.26,10.42,0
1,22,2024-11,4987,29.26,10.5,0
1,22,2024-12,4549,29.26,10.58,0
1,22,2025-01,5929,29.26,10.67,1
1,22,2025-02,6800,29.26,10.75,1
1,22,2025-03,4703,29.26,10.83,1
1,22,2025-04,8256,29.26,10.92,1
1,22,2025-05,1991,29.26,11.0,1
1,23,2022-06,3930,28.14,8.08,0
1,23,2022-07,4352,28.14,8.17,0
1,23,2022-08,4234,28.14,8.25,0
1,23,2022-09,4374,28.14,8.33,0
1,23,2022-10,4126,28.14,8.42,0
1,23,2022-11,4093,28.14,8.5,0
1,23,2022-12,3575,28.14,8.58,0
1,23,2023-01,3536,28.14,8.67,0
1,23,2023-02,3632,28.14,8.75,0
1,23,2023-03,3777,28.14,8.83,0
1,23,2023-04,4480,28.14,8.92,0
1,23,2023-05,4590,28.14,9.0,0
1,23,2023-06,4533,28.14,9.08,0
1,23,2023-07,4010,28.14,9.17,0
1,23,2023-08,4602,28.14,9.25,0
1,23,2023-09,4130,28.14,9.33,0
1,23,2023-10,4412,28.14,9.42,0
1,23,2023-11,3884,28.14,9.5,0
1,23,2023-12,4337,28.14,9.58,0
1,23,2024-01,3994,28.14,9.67,0
1,23,2024-02,3797,28.14,9.75,0
1,23,2024-03,4393,28.14,9.83,0
1,23,2024-04,3916,28.14,9.92,0
1,23,2024-05,4458,28.14,10.0,0
1,23,2024-06,4790,28.14,10.08,0
1,23,2024-07,4363,28.14,10.17,0
1,23,2024-08,4197,28.14,10.25,0
1,23,2024-09,4000,28.14,10.33,0
1,23,2024-10,3937,28.14,10.42,0
1,23,2024-11,3885,28.14,10.5,0
1,23,2024-12,3893,28.14,10.58,0
1,23,2025-01,4946,28.14,10.67,1
1,23,2025-02,5411,28.14,10.75,1
1,23,2025-03,3130,28.14,10.83,1
1,23,2025-04,7022,28.14,10.92,1
1,23,2025-05,3881,28.14,11.0,1
1,24,2022-06,4215,24.51,8.08,0
1,24,2022-07,4115,24.51,8.17,0
1,24,2022-08,4198,24.51,8.25,0
1,24,2022-09,4629,24.51,8.33,0
1,24,2022-10,3839,24.51,8.42,0
1,24,2022-11,4027,24.51,8.5,0
1,24,2022-12,4064,24.51,8.58,0
1,24,2023-01,4028,24.51,8.67,0
1,24,2023-02,3627,24.51,8.75,0
1,24,2023-03,3882,24.51,8.83,0
1,24,2023-04,4308,24.51,8.92,0
1,24,2023-05,4718,24.51,9.0,0
1,24,2023-06,4500,24.51,9.08,0
1,24,2023-07,4574,24.51,9.17,0
1,24,2023-08,4256,24.51,9.25,0
1,24,2023-09,4196,24.51,9.33,0
1,24,2023-10,4486,24.51,9.42,0
1,24,2023-11,3976,24.51,9.5,0
1,24,2023-12,3849,24.51,9.58,0
1,24,2024-01,4298,24.51,9.67,0
1,24,2024-02,3793,24.51,9.75,0
1,24,2024-03,4360,24.51,9.83,0
1,24,2024-04,4001,24.51,9.92,0
1,24,2024-05,4148,24.51,10.0,0
1,24,2024-06,4728,24.51,10.08,0
1,24,2024-07,5166,24.51,10.17,0
1,24,2024-08,4932,24.51,10.25,0
1,24,2024-09,4830,24.51,10.33,0
1,24,2024-10,4361,24.51,10.42,0
1,24,2024-11,4732,24.51,10.5,0
1,24,2024-12,4508,24.51,10.58,0
1,24,2025-01,5391,24.51,10.67,1
1,24,2025-02,6638,24.51,10.75,1
1,24,2025-03,2596,24.51,10.83,1
1,24,2025-04,8018,24.51,10.92,1
1,24,2025-05,2736,24.51,11.0,1
1,25,2022-06,5297,29.39,8.08,0
1,25,2022-07,5419,29.39,8.17,0
1,25,2022-08,5840,29.39,8.25,0
1,25,2022-09,5769,29.39,8.33,0
1,25,2022-10,5240,29.39,8.42,0
1,25,2022-11,6115,29.39,8.5,0
1,25,2022-12,5258,29.39,8.58,0
1,25,2023-01,5591,29.39,8.67,0
1,25,2023-02,5061,29.39,8.75,0
1,25,2023-03,6376,29.39,8.83,0
1,25,2023-04,5870,29.39,8.92,0
1,25,2023-05,5851,29.39,9.0,0
1,25,2023-06,5857,29.39,9.08,0
1,25,2023-07,6438,29.39,9.17,0
1,25,2023-08,6160,29.39,9.25,0
1,25,2023-09,6267,29.39,9.33,0
1,25,2023-10,5897,29.39,9.42,0
1,25,2023-11,5769,29.39,9.5,0
1,25,2023-12,5642,29.39,9.58,0
1,25,2024-01,6032,29.39,9.67,0
1,25,2024-02,5422,29.39,9.75,0
1,25,2024-03,6123,29.39,9.83,0
1,25,2024-04,6495,29.39,9.92,0
1,25,2024-05,6106,29.39,10.0,0
1,25,2024-06,6245,29.39,10.08,0
1,25,2024-07,6870,29.39,10.17,0
1,25,2024-08,6978,29.39,10.25,0
1,25,2024-09,6997,29.39,10.33,0
1,25,2024-10,6530,29.39,10.42,0
1,25,2024-11,5979,29.39,10.5,0
1,25,2024-12,5762,29.39,10.58,0
1,25,2025-01,6492,29.39,10.67,1
1,25,2025-02,4815,29.39,10.75,1
1,25,2025-03,7620,29.39,10.83,1
1,25,2025-04,10744,29.39,10.92,1
1,25,2025-05,5437,29.39,11.0,1
1,26,2022-06,5775,27.78,8.08,0
1,26,2022-07,6075,27.78,8.17,0
1,26,2022-08,6011,27.78,8.25,0
1,26,2022-09,5396,27.78,8.33,0
1,26,2022-10,5746,27.78,8.42,0
1,26,2022-11,4842,27.78,8.5,0
1,26,2022-12,4986,27.78,8.58,0
1,26,2023-01,4755,27.78,8.67,0
1,26,2023-02,5148,27.78,8.75,0
1,26,2023-03,5613,27.78,8.83,0
1,26,2023-04,6096,27.78,8.92,0
1,26,2023-05,6024,27.78,9.0,0
1,26,2023-06,6197,27.78,9.08,0
1,26,2023-07,5651,27.78,9.17,0
1,26,2023-08,6653,27.78,9.25,0
1,26,2023-09,6439,27.78,9.33,0
1,26,2023-10,5940,27.78,9.42,0
1,26,2023-11,4960,27.78,9.5,0
1,26,2023-12,5597,27.78,9.58,0
1,26,2024-01,5884,27.78,9.67,0
1,26,2024-02,5540,27.78,9.75,0
1,26,2024-03,5961,27.78,9.83,0
1,26,2024-04,5191,27.78,9.92,0
1,26,2024-05,5504,27.78,10.0,0
1,26,2024-06,6432,27.78,10.08,0
1,26,2024-07,6750,27.78,10.17,0
1,26,2024-08,6227,27.78,10.25,0
1,26,2024-09,6355,27.78,10.33,0
1,26,2024-10,5803,27.78,10.42,0
1,26,2024-11,6090,27.78,10.5,0
1,26,2024-12,5393,27.78,10.58,0
1,26,2025-01,6305,27.78,10.67,1
1,26,2025-02,5493,27.78,10.75,1
1,26,2025-03,6651,27.78,10.83,1
1,26,2025-04,10910,27.78,10.92,1
1,26,2025-05,3363,27.78,11.0,1
1,27,2022-06,4276,28.21,8.08,0
1,27,2022-07,4405,28.21,8.17,0
1,27,2022-08,4552,28.21,8.25,0
1,27,2022-09,4325,28.21,8.33,0
1,27,2022-10,4013,28.21,8.42,0
1,27,2022-11,4127,28.21,8.5,0
1,27,2022-12,4064,28.21,8.58,0
1,27,2023-01,4258,28.21,8.67,0
1,27,2023-02,3929,28.21,8.75,0
1,27,2023-03,4354,28.21,8.83,0
1,27,2023-04,4135,28.21,8.92,0
1,27,2023-05,4327,28.21,9.0,0
1,27,2023-06,5114,28.21,9.08,0
1,27,2023-07,5066,28.21,9.17,0
1,27,2023-08,5125,28.21,9.25,0
1,27,2023-09,4756,28.21,9.33,0
1,27,2023-10,4795,28.21,9.42,0
1,27,2023-11,3955,28.21,9.5,0
1,27,2023-12,4548,28.21,9.58,0
1,27,2024-01,4159,28.21,9.67,0
1,27,2024-02,4028,28.21,9.75,0
1,27,2024-03,4480,28.21,9.83,0
1,27,2024-04,4679,28.21,9.92,0
1,27,2024-05,4843,28.21,10.0,0
1,27,2024-06,4314,28.21,10.08,0
1,27,2024-07,4926,28.21,10.17,0
1,27,2024-08,4683,28.21,10.25,0
1,27,2024-09,4557,28.21,10.33,0
1,27,2024-10,4602,28.21,10.42,0
1,27,2024-11,4436,28.21,10.5,0
1,27,2024-12,4351,28.21,10.58,0
1,27,2025-01,5351,28.21,10.67,1
1,27,2025-02,4715,28.21,10.75,1
1,27,2025-03,5958,28.21,10.83,1
1,27,2025-04,8729,28.21,10.92,1
1,27,2025-05,1391,28.21,11.0,1
1,28,2022-06,4369,26.72,8.08,0
1,28,2022-07,4418,26.72,8.17,0
1,28,2022-08,5145,26.72,8.25,0
1,28,2022-09,4688,26.72,8.33,0
1,28,2022-10,4999,26.72,8.42,0
1,28,2022-11,4514,26.72,8.5,0
1,28,2022-12,4916,26.72,8.58,0
1,28,2023-01,4509,26.72,8.67,0
1,28,2023-02,4250,26.72,8.75,0
1,28,2023-03,4380,26.72,8.83,0
1,28,2023-04,5037,26.72,8.92,0
1,28,2023-05,5461,26.72,9.0,0
1,28,2023-06,5422,26.72,9.08,0
1,28,2023-07,5291,26.72,9.17,0
1,28,2023-08,5638,26.72,9.25,0
1,28,2023-09,4823,26.72,9.33,0
1,28,2023-10,4948,26.72,9.42,0
1,28,2023-11,4363,26.72,9.5,0
1,28,2023-12,5135,26.72,9.58,0
1,28,2024-01,5229,26.72,9.67,0
1,28,2024-02,5008,26.72,9.75,0
1,28,2024-03,5229,26.72,9.83,0
1,28,2024-04,5053,26.72,9.92,0
1,28,2024-05,4590,26.72,10.0,0
1,28,2024-06,5194,26.72,10.08,0
1,28,2024-07,5460,26.72,10.17,0
1,28,2024-08,5159,26.72,10.25,0
1,28,2024-09,5237,26.72,10.33,0
1,28,2024-10,4634,26.72,10.42,0
1,28,2024-11,5013,26.72,10.5,0
1,28,2024-12,5040,26.72,10.58,0
1,28,2025-01,4645,26.72,10.67,1
1,28,2025-02,7164,26.72,10.75,1
1,28,2025-03,5363,26.72,10.83,1
1,28,2025-04,5914,26.72,10.92,1
1,28,2025-05,5585,26.72,11.0,1
1,29,2022-06,4321,28.6,8.08,0
1,29,2022-07,5038,28.6,8.17,0
1,29,2022-08,4511,28.6,8.25,0
1,29,2022-09,4703,28.6,8.33,0
1,29,2022-10,4453,28.6,8.42,0
1,29,2022-11,4239,28.6,8.5,0
1,29,2022-12,4954,28.6,8.58,0
1,29,2023-01,4286,28.6,8.67,0
1,29,2023-02,4301,28.6,8.75,0
1,29,2023-03,4628,28.6,8.83,0
1,29,2023-04,5050,28.6,8.92,0
1,29,2023-05,4758,28.6,9.0,0
1,29,2023-06,5134,28.6,9.08,0
1,29,2023-07,5245,28.6,9.17,0
1,29,2023-08,5498,28.6,9.25,0
1,29,2023-09,5515,28.6,9.33,0
1,29,2023-10,4671,28.6,9.42,0
1,29,2023-11,4683,28.6,9.5,0
1,29,2023-12,4818,28.6,9.58,0
1,29,2024-01,5037,28.6,9.67,0
1,29,2024-02,5019,28.6,9.75,0
1,29,2024-03,5224,28.6,9.83,0
1,29,2024-04,4570,28.6,9.92,0
1,29,2024-05,5024,28.6,10.0,0
1,29,2024-06,4956,28.6,10.08,0
1,29,2024-07,5718,28.6,10.17,0
1,29,2024-08,4866,28.6,10.25,0
1,29,2024-09,4920,28.6,10.33,0
1,29,2024-10,5164,28.6,10.42,0
1,29,2024-11,5176,28.6,10.5,0
1,29,2024-12,4707,28.6,10.58,0
1,29,2025-01,6978,28.6,10.67,1
1,29,2025-02,4138,28.6,10.75,1
1,29,2025-03,5961,28.6,10.83,1
1,29,2025-04,5746,28.6,10.92,1
1,29,2025-05,6416,28.6,11.0,1
1,30,2022-06,3295,27.17,8.08,0
1,30,2022-07,3717,27.17,8.17,0
1,30,2022-08,3788,27.17,8.25,0
1,30,2022-09,3411,27.17,8.33,0
1,30,2022-10,3131,27.17,8.42,0
1,30,2022-11,3147,27.17,8.5,0
1,30,2022-12,3655,27.17,8.58,0
1,30,2023-01,3122,27.17,8.67,0
1,30,2023-02,3446,27.17,8.75,0
1,30,2023-03,3325,27.17,8.83,0
1,30,2023-04,3307,27.17,8.92,0
1,30,2023-05,3482,27.17,9.0,0
1,30,2023-06,3867,27.17,9.08,0
1,30,2023-07,4107,27.17,9.17,0
1,30,2023-08,3494,27.17,9.25,0
1,30,2023-09,3859,27.17,9.33,0
1,30,2023-10,3693,27.17,9.42,0
1,30,2023-11,3467,27.17,9.5,0
1,30,2023-12,3704,27.17,9.58,0
1,30,2024-01,3388,27.17,9.67,0
1,30,2024-02,3239,27.17,9.75,0
1,30,2024-03,3486,27.17,9.83,0
1,30,2024-04,3900,27.17,9.92,0
1,30,2024-05,3434,27.17,10.0,0
1,30,2024-06,3849,27.17,10.08,0
1,30,2024-07,4300,27.17,10.17,0
1,30,2024-08,3795,27.17,10.25,0
1,30,2024-09,3733,27.17,10.33,0
1,30,2024-10,3758,27.17,10.42,0
1,30,2024-11,3956,27.17,10.5,0
1,30,2024-12,3681,27.17,10.58,0
1,30,2025-01,4407,27.17,10.67,1
1,30,2025-02,3138,27.17,10.75,1
1,30,2025-03,6076,27.17,10.83,1
1,30,2025-04,3794,27.17,10.92,1
1,30,2025-05,4257,27.17,11.0,1
1,31,2022-06,4556,27.99,8.08,0
1,31,2022-07,4581,27.99,8.17,0
1,31,2022-08,4340,27.99,8.25,0
1,31,2022-09,4385,27.99,8.33,0
1,31,2022-10,4358,27.99,8.42,0
1,31,2022-11,4430,27.99,8.5,0
1,31,2022-12,3693,27.99,8.58,0
1,31,2023-01,4049,27.99,8.67,0
1,31,2023-02,4304,27.99,8.75,0
1,31,2023-03,4120,27.99,8.83,0
1,31,2023-04,4718,27.99,8.92,0
1,31,2023-05,4660,27.99,9.0,0
1,31,2023-06,4511,27.99,9.08,0
1,31,2023-07,4856,27.99,9.17,0
1,31,2023-08,4800,27.99,9.25,0
1,31,2023-09,5019,27.99,9.33,0
1,31,2023-10,3936,27.99,9.42,0
1,31,2023-11,4176,27.99,9.5,0
1,31,2023-12,3936,27.99,9.58,0
1,31,2024-01,4573,27.99,9.67,0
1,31,2024-02,4666,27.99,9.75,0
1,31,2024-03,4294,27.99,9.83,0
1,31,2024-04,4689,27.99,9.92,0
1,31,2024-05,4169,27.99,10.0,0
1,31,2024-06,4991,27.99,10.08,0
1,31,2024-07,4526,27.99,10.17,0
1,31,2024-08,5202,27.99,10.25,0
1,31,2024-09,4237,27.99,10.33,0
1,31,2024-10,4166,27.99,10.42,0
1,31,2024-11,4818,27.99,10.5,0
1,31,2024-12,4193,27.99,10.58,0
1,31,2025-01,5728,27.99,10.67,1
1,31,2025-02,3855,27.99,10.75,1
1,31,2025-03,5323,27.99,10.83,1
1,31,2025-04,4004,27.99,10.92,1
1,31,2025-05,7142,27.99,11.0,1
1,32,2022-06,4213,27.46,8.08,0
1,32,2022-07,4105,27.46,8.17,0
1,32,2022-08,4259,27.46,8.25,0
1,32,2022-09,4076,27.46,8.33,0
1,32,2022-10,4023,27.46,8.42,0
1,32,2022-11,3411,27.46,8.5,0
1,32,2022-12,3798,27.46,8.58,0
1,32,2023-01,3850,27.46,8.67,0
1,32,2023-02,3687,27.46,8.75,0
1,32,2023-03,3998,27.46,8.83,0
1,32,2023-04,4092,27.46,8.92,0
1,32,2023-05,4290,27.46,9.0,0
1,32,2023-06,4587,27.46,9.08,0
1,32,2023-07,4515,27.46,9.17,0
1,32,2023-08,4269,27.46,9.25,0
1,32,2023-09,4266,27.46,9.33,0
1,32,2023-10,3961,27.46,9.42,0
1,32,2023-11,3935,27.46,9.5,0
1,32,2023-12,4224,27.46,9.58,0
1,32,2024-01,3796,27.46,9.67,0
1,32,2024-02,3892,27.46,9.75,0
1,32,2024-03,4028,27.46,9.83,0
1,32,2024-04,4247,27.46,9.92,0
1,32,2024-05,3911,27.46,10.0,0
1,32,2024-06,4328,27.46,10.08,0
1,32,2024-07,4468,27.46,10.17,0
1,32,2024-08,4317,27.46,10.25,0
1,32,2024-09,3895,27.46,10.33,0
1,32,2024-10,4039,27.46,10.42,0
1,32,2024-11,4121,27.46,10.5,0
1,32,2024-12,4517,27.46,10.58,0
1,32,2025-01,4323,27.46,10.67,1
1,32,2025-02,4023,27.46,10.75,1
1,32,2025-03,5393,27.46,10.83,1
1,32,2025-04,5972,27.46,10.92,1
1,32,2025-05,4460,27.46,11.0,1
1,33,2022-06,3653,29.94,8.08,0
1,33,2022-07,4153,29.94,8.17,0
1,33,2022-08,4325,29.94,8.25,0
1,33,2022-09,4019,29.94,8.33,0
1,33,2022-10,3562,29.94,8.42,0
1,33,2022-11,3987,29.94,8.5,0
1,33,2022-12,3402,29.94,8.58,0
1,33,2023-01,3809,29.94,8.67,0
1,33,2023-02,3310,29.94,8.75,0
1,33,2023-03,3796,29.94,8.83,0
1,33,2023-04,4126,29.94,8.92,0
1,33,2023-05,4210,29.94,9.0,0
1,33,2023-06,4134,29.94,9.08,0
1,33,2023-07,3970,29.94,9.17,0
1,33,2023-08,4192,29.94,9.25,0
1,33,2023-09,4074,29.94,9.33,0
1,33,2023-10,4010,29.94,9.42,0
1,33,2023-11,4002,29.94,9.5,0
1,33,2023-12,3879,29.94,9.58,0
1,33,2024-01,4188,29.94,9.67,0
1,33,2024-02,3798,29.94,9.75,0
1,33,2024-03,3868,29.94,9.83,0
1,33,2024-04,3739,29.94,9.92,0
1,33,2024-05,3740,29.94,10.0,0
1,33,2024-06,4623,29.94,10.08,0
1,33,2024-07,4365,29.94,10.17,0
1,33,2024-08,4714,29.94,10.25,0
1,33,2024-09,4022,29.94,10.33,0
1,33,2024-10,4102,29.94,10.42,0
1,33,2024-11,3622,29.94,10.5,0
1,33,2024-12,3854,29.94,10.58,0
1,33,2025-01,5747,29.94,10.67,1
1,33,2025-02,4210,29.94,10.75,1
1,33,2025-03,5104,29.94,10.83,1
1,33,2025-04,4239,29.94,10.92,1
1,33,2025-05,4463,29.94,11.0,1
1,34,2022-06,4642,28.24,8.08,0
1,34,2022-07,5526,28.24,8.17,0
1,34,2022-08,5563,28.24,8.25,0
1,34,2022-09,4957,28.24,8.33,0
1,34,2022-10,5579,28.24,8.42,0
1,34,2022-11,5062,28.24,8.5,0
1,34,2022-12,4644,28.24,8.58,0
1,34,2023-01,5239,28.24,8.67,0
1,34,2023-02,4677,28.24,8.75,0
1,34,2023-03,4937,28.24,8.83,0
1,34,2023-04,5864,28.24,8.92,0
1,34,2023-05,5740,28.24,9.0,0
1,34,2023-06,5802,28.24,9.08,0
1,34,2023-07,5600,28.24,9.17,0
1,34,2023-08,5659,28.24,9.25,0
1,34,2023-09,5879,28.24,9.33,0
1,34,2023-10,5136,28.24,9.42,0
1,34,2023-11,5800,28.24,9.5,0
1,34,2023-12,5595,28.24,9.58,0
1,34,2024-01,5129,28.24,9.67,0
1,34,2024-02,5768,28.24,9.75,0
1,34,2024-03,5329,28.24,9.83,0
1,34,2024-04,4894,28.24,9.92,0
1,34,2024-05,5961,28.24,10.0,0
1,34,2024-06,5976,28.24,10.08,0
1,34,2024-07,6361,28.24,10.17,0
1,34,2024-08,5890,28.24,10.25,0
1,34,2024-09,5719,28.24,10.33,0
1,34,2024-10,5006,28.24,10.42,0
1,34,2024-11,5216,28.24,10.5,0
1,34,2024-12,6055,28.24,10.58,0
1,34,2025-01,5035,28.24,10.67,1
1,34,2025-02,8251,28.24,10.75,1
1,34,2025-03,3783,28.24,10.83,1
1,34,2025-04,9239,28.24,10.92,1
1,34,2025-05,5262,28.24,11.0,1
1,35,2022-06,5219,31.45,8.08,0
1,35,2022-07,5745,31.45,8.17,0
1,35,2022-08,5020,31.45,8.25,0
1,35,2022-09,5484,31.45,8.33,0
1,35,2022-10,5039,31.45,8.42,0
1,35,2022-11,5406,31.45,8.5,0
1,35,2022-12,5325,31.45,8.58,0
1,35,2023-01,4579,31.45,8.67,0
1,35,2023-02,4445,31.45,8.75,0
1,35,2023-03,5432,31.45,8.83,0
1,35,2023-04,5358,31.45,8.92,0
1,35,2023-05,5234,31.45,9.0,0
1,35,2023-06,5972,31.45,9.08,0
1,35,2023-07,5300,31.45,9.17,0
1,35,2023-08,5871,31.45,9.25,0
1,35,2023-09,5160,31.45,9.33,0
1,35,2023-10,5402,31.45,9.42,0
1,35,2023-11,5422,31.45,9.5,0
1,35,2023-12,4830,31.45,9.58,0
1,35,2024-01,5347,31.45,9.67,0
1,35,2024-02,4709,31.45,9.75,0
1,35,2024-03,5259,31.45,9.83,0
1,35,2024-04,4841,31.45,9.92,0
1,35,2024-05,5261,31.45,10.0,0
1,35,2024-06,5238,31.45,10.08,0
1,35,2024-07,6149,31.45,10.17,0
1,35,2024-08,6339,31.45,10.25,0
