# SYNTHETIC. Upkeep work orders: pruning, circle weeding, path upkeep and spraying, SIMULATED crew by crew and day by day. Each crew takes its most overdue job each morning, plans the day off expected headcount, and does what attendance, real daily rainfall and road condition allowed; the remainder carries to tomorrow. Stands in for EPMS t_workplan / t_work_assignment.
order_id,date,operation,activity,division_code,block_code,crew_code,headcount_plan,headcount_actual,planned_qty,actual_qty,unit,man_days_plan,man_days_actual,status,started,finished,carried_to
WO-2025-0108-U-009,2025-01-08,prune,pruning,3,92,U3-02,14,13,763,237,palms,14.0,13.0,partial,06:52,09:24,WO-2025-0109-U-009
WO-2025-0108-U-010,2025-01-08,weed,circle_weeding,3,110,U3-03,14,12,16.32,5.21,ha,14.0,12.0,partial,06:46,09:05,WO-2025-0109-U-010
WO-2025-0108-U-011,2025-01-08,spray,spraying,3,86,S3-01,2,13,3.18,0.0,ha,2.0,3.9,weathered_off,07:15,08:22,WO-2025-0109-U-012
WO-2025-0108-U-012,2025-01-08,prune,pruning,4,131,U4-01,14,14,616,304,palms,14.0,14.0,partial,07:08,10:47,WO-2025-0109-U-013
WO-2025-0108-U-013,2025-01-08,prune,pruning,4,137,U4-02,14,12,844,319,palms,14.0,12.0,partial,06:49,09:29,WO-2025-0109-U-014
WO-2025-0108-U-014,2025-01-08,weed,path_upkeep,4,148,U4-03,14,13,20.5,7.22,ha,14.0,13.0,partial,07:03,09:27,WO-2025-0109-U-015
WO-2025-0108-U-015,2025-01-08,spray,spraying,4,153,S4-01,14,14,34.23,0.0,ha,14.0,4.2,weathered_off,06:59,09:56,WO-2025-0109-U-016
WO-2025-0108-U-016,2025-01-08,prune,pruning,5,176,U5-01,13,12,733,349,palms,13.0,12.0,partial,07:02,10:22,WO-2025-0109-U-017
WO-2025-0108-U-017,2025-01-08,weed,path_upkeep,5,195,U5-03,3,16,5.02,5.02,ha,3.0,16.0,completed,06:54,13:39,
WO-2025-0108-U-018,2025-01-08,spray,spraying,5,182,S5-01,11,11,23.54,0.0,ha,11.0,3.3,weathered_off,07:07,08:23,WO-2025-0109-U-018
WO-2025-0108-U-019,2025-01-08,prune,pruning,6,209,U6-01,14,14,770,429,palms,14.0,14.0,partial,06:45,11:04,WO-2025-0109-U-019
WO-2025-0108-U-020,2025-01-08,weed,path_upkeep,6,247,U6-02,10,14,15.14,8.45,ha,10.0,14.0,partial,07:09,11:29,WO-2025-0109-U-020
WO-2025-0108-U-021,2025-01-08,prune,pruning,6,253,U6-03,14,14,851,582,palms,14.0,14.0,partial,07:10,11:58,WO-2025-0109-U-021
WO-2025-0108-U-022,2025-01-08,prune,pruning,6,265,U6-04,14,14,797,293,palms,14.0,14.0,partial,06:00,09:55,WO-2025-0109-U-022
WO-2025-0108-U-023,2025-01-08,spray,spraying,6,213,S6-01,11,14,28.75,0.0,ha,11.0,4.2,weathered_off,06:00,09:40,WO-2025-0109-U-023
WO-2025-0108-U-024,2025-01-08,weed,path_upkeep,7,296,U7-01,12,12,16.27,8.22,ha,12.0,12.0,partial,07:02,10:48,WO-2025-0109-U-024
WO-2025-0108-U-025,2025-01-08,prune,pruning,7,308,U7-02,12,12,644,245,palms,12.0,12.0,partial,06:52,09:17,WO-2025-0109-U-025
WO-2025-0108-U-026,2025-01-08,weed,path_upkeep,7,311,U7-03,12,11,17.84,10.52,ha,12.0,11.0,partial,06:56,11:07,WO-2025-0109-U-026
WO-2025-0108-U-027,2025-01-08,prune,pruning,7,343,U7-04,12,11,743,347,palms,12.0,11.0,partial,06:45,10:15,WO-2025-0109-U-027
WO-2025-0108-U-028,2025-01-08,spray,spraying,7,331,S7-01,2,12,3.91,0.0,ha,2.0,3.6,weathered_off,06:52,09:17,WO-2025-0109-U-028
WO-2025-0109-U-001,2025-01-09,weed,path_upkeep,1,4,U1-01,9,17,13.46,11.26,ha,9.0,17.0,partial,07:11,13:17,WO-2025-0110-U-001
WO-2025-0109-U-002,2025-01-09,weed,path_upkeep,1,16,U1-02,16,18,26.95,23.64,ha,16.0,18.0,partial,07:12,13:06,WO-2025-0110-U-002
WO-2025-0109-U-003,2025-01-09,spray,spraying,1,35,S1-01,4,12,8.83,8.83,ha,4.0,12.0,completed,07:07,14:03,
WO-2025-0109-U-004,2025-01-09,weed,circle_weeding,2,51,U2-01,15,15,17.79,12.09,ha,15.0,15.0,partial,07:04,12:17,WO-2025-0110-U-005
WO-2025-0109-U-005,2025-01-09,weed,circle_weeding,2,60,U2-02,15,17,18.0,13.89,ha,15.0,17.0,partial,06:54,12:18,WO-2025-0110-U-006
WO-2025-0109-U-006,2025-01-09,prune,pruning,2,69,U2-03,15,15,846,605,palms,15.0,15.0,partial,07:02,12:10,WO-2025-0110-U-007
WO-2025-0109-U-007,2025-01-09,spray,spraying,2,70,S2-01,11,13,28.54,26.41,ha,11.0,13.0,partial,06:54,13:19,WO-2025-0110-U-008
WO-2025-0109-U-008,2025-01-09,prune,pruning,3,87,U3-01,14,12,755,518,palms,14.0,12.0,partial,07:08,11:42,WO-2025-0110-U-009
WO-2025-0109-U-009,2025-01-09,prune,pruning,3,92,U3-02,14,14,763,584,palms,14.0,14.0,partial,06:45,12:13,WO-2025-0110-U-010
WO-2025-0109-U-010,2025-01-09,weed,circle_weeding,3,110,U3-03,14,14,16.32,12.83,ha,14.0,14.0,partial,06:55,12:09,WO-2025-0110-U-011
WO-2025-0109-U-011,2025-01-09,prune,pruning,3,116,U3-04,14,15,788,544,palms,14.0,15.0,partial,07:06,11:59,WO-2025-0110-U-012
WO-2025-0109-U-012,2025-01-09,spray,spraying,3,86,S3-01,2,13,3.18,3.18,ha,2.0,13.0,completed,07:12,14:06,
WO-2025-0109-U-013,2025-01-09,prune,pruning,4,131,U4-01,14,15,616,361,palms,14.0,15.0,partial,06:48,10:56,WO-2025-0110-U-014
WO-2025-0109-U-014,2025-01-09,prune,pruning,4,137,U4-02,14,15,844,782,palms,14.0,15.0,partial,06:53,13:20,WO-2025-0110-U-015
WO-2025-0109-U-015,2025-01-09,weed,path_upkeep,4,148,U4-03,14,15,20.5,19.05,ha,14.0,15.0,partial,06:59,13:24,WO-2025-0110-U-016
WO-2025-0109-U-016,2025-01-09,spray,spraying,4,153,S4-01,14,16,34.23,34.23,ha,14.0,16.0,completed,06:47,13:55,
WO-2025-0109-U-017,2025-01-09,prune,pruning,5,176,U5-01,7,15,384,384,palms,7.0,15.0,completed,07:07,14:24,
WO-2025-0109-U-018,2025-01-09,spray,spraying,5,182,S5-01,11,12,23.54,23.54,ha,11.0,12.0,completed,07:10,14:32,
WO-2025-0109-U-019,2025-01-09,prune,pruning,6,209,U6-01,8,15,400,400,palms,8.0,15.0,completed,07:14,14:26,
WO-2025-0109-U-020,2025-01-09,weed,path_upkeep,6,247,U6-02,5,12,6.69,6.69,ha,5.0,12.0,completed,06:52,13:53,
WO-2025-0109-U-021,2025-01-09,prune,pruning,6,253,U6-03,14,15,851,977,palms,14.0,15.0,partial,07:03,14:11,WO-2025-0110-U-022
WO-2025-0109-U-022,2025-01-09,prune,pruning,6,265,U6-04,9,16,504,504,palms,9.0,16.0,completed,07:10,13:00,
WO-2025-0109-U-023,2025-01-09,spray,spraying,6,213,S6-01,11,17,28.75,28.75,ha,11.0,17.0,completed,07:12,14:02,
WO-2025-0109-U-024,2025-01-09,weed,path_upkeep,7,296,U7-01,12,13,16.27,18.16,ha,12.0,13.0,completed,06:55,14:00,
WO-2025-0109-U-025,2025-01-09,prune,pruning,7,308,U7-02,12,11,644,305,palms,12.0,11.0,partial,07:06,10:18,WO-2025-0110-U-026
WO-2025-0109-U-026,2025-01-09,weed,path_upkeep,7,311,U7-03,12,11,17.84,11.64,ha,12.0,11.0,partial,06:54,11:20,WO-2025-0110-U-027
WO-2025-0109-U-027,2025-01-09,prune,pruning,7,343,U7-04,12,12,743,468,palms,12.0,12.0,partial,07:01,11:45,WO-2025-0110-U-028
WO-2025-0109-U-028,2025-01-09,spray,spraying,7,331,S7-01,2,15,3.91,3.91,ha,2.0,15.0,completed,07:04,14:15,
WO-2025-0110-U-001,2025-01-10,weed,path_upkeep,1,4,U1-01,2,15,2.2,2.2,ha,2.0,15.0,completed,07:08,13:52,
WO-2025-0110-U-002,2025-01-10,weed,path_upkeep,1,16,U1-02,3,17,4.7,4.7,ha,3.0,17.0,completed,07:08,13:55,
WO-2025-0110-U-003,2025-01-10,weed,path_upkeep,1,27,U1-03,16,16,22.87,12.15,ha,16.0,16.0,partial,06:59,10:49,WO-2025-0111-U-002
WO-2025-0110-U-004,2025-01-10,spray,spraying,1,19,S1-01,9,13,20.22,20.22,ha,9.0,13.0,completed,07:06,14:32,
WO-2025-0110-U-005,2025-01-10,weed,circle_weeding,2,51,U2-01,15,14,16.82,9.39,ha,15.0,14.0,partial,07:09,11:30,WO-2025-0111-U-004
WO-2025-0110-U-006,2025-01-10,weed,circle_weeding,2,60,U2-02,7,14,7.97,7.97,ha,7.0,14.0,completed,07:12,14:18,
WO-2025-0110-U-007,2025-01-10,prune,pruning,2,69,U2-03,15,15,846,553,palms,15.0,15.0,partial,07:14,11:44,WO-2025-0111-U-006
WO-2025-0110-U-008,2025-01-10,spray,spraying,2,70,S2-01,1,14,2.13,2.13,ha,1.0,14.0,completed,06:58,14:05,
WO-2025-0110-U-009,2025-01-10,prune,pruning,3,87,U3-01,14,11,755,428,palms,14.0,11.0,partial,06:55,11:03,WO-2025-0111-U-008
WO-2025-0110-U-010,2025-01-10,prune,pruning,3,92,U3-02,14,15,763,423,palms,14.0,15.0,partial,06:58,10:56,WO-2025-0111-U-009
WO-2025-0110-U-011,2025-01-10,weed,circle_weeding,3,110,U3-03,7,12,7.28,7.28,ha,7.0,12.0,completed,06:47,13:38,
WO-2025-0110-U-012,2025-01-10,prune,pruning,3,116,U3-04,14,13,788,449,palms,14.0,13.0,partial,06:50,10:38,WO-2025-0111-U-010
WO-2025-0110-U-013,2025-01-10,spray,spraying,3,112,S3-01,9,15,22.16,22.16,ha,9.0,15.0,completed,06:59,14:05,
WO-2025-0110-U-014,2025-01-10,prune,pruning,4,131,U4-01,14,15,616,417,palms,14.0,15.0,partial,07:07,11:44,WO-2025-0111-U-012
WO-2025-0110-U-015,2025-01-10,prune,pruning,4,137,U4-02,5,15,269,269,palms,5.0,15.0,completed,06:47,13:44,
WO-2025-0110-U-016,2025-01-10,weed,path_upkeep,4,148,U4-03,5,15,6.58,6.58,ha,5.0,15.0,completed,06:55,13:57,
WO-2025-0110-U-017,2025-01-10,weed,path_upkeep,4,165,U4-04,13,12,17.23,11.23,ha,13.0,12.0,partial,07:02,11:32,WO-2025-0111-U-015
WO-2025-0110-U-018,2025-01-10,spray,spraying,4,155,S4-01,5,16,11.8,11.8,ha,5.0,16.0,completed,07:15,14:37,
WO-2025-0110-U-019,2025-01-10,weed,circle_weeding,5,178,U5-01,15,15,17.9,13.37,ha,15.0,15.0,partial,06:51,12:27,WO-2025-0111-U-017
WO-2025-0110-U-020,2025-01-10,spray,spraying,5,176,S5-01,12,12,26.57,19.89,ha,12.0,12.0,partial,07:01,12:26,WO-2025-0111-U-019
WO-2025-0110-U-021,2025-01-10,weed,circle_weeding,6,251,U6-02,14,14,16.19,7.75,ha,14.0,14.0,partial,07:14,10:59,WO-2025-0111-U-021
WO-2025-0110-U-022,2025-01-10,prune,pruning,6,253,U6-03,9,16,538,538,palms,9.0,16.0,completed,07:14,14:17,
WO-2025-0110-U-023,2025-01-10,weed,path_upkeep,6,379,U6-04,14,15,22.3,13.76,ha,14.0,15.0,partial,06:54,11:07,WO-2025-0111-U-023
WO-2025-0110-U-024,2025-01-10,spray,spraying,6,259,S6-01,11,15,29.18,29.18,ha,11.0,15.0,completed,06:48,14:17,
WO-2025-0110-U-025,2025-01-10,prune,pruning,7,297,U7-01,12,11,597,310,palms,12.0,11.0,partial,06:51,10:23,WO-2025-0111-U-025
WO-2025-0110-U-026,2025-01-10,prune,pruning,7,308,U7-02,12,12,644,476,palms,12.0,12.0,partial,07:04,12:11,WO-2025-0111-U-026
WO-2025-0110-U-027,2025-01-10,weed,path_upkeep,7,311,U7-03,9,13,13.05,13.05,ha,9.0,13.0,completed,06:48,14:01,
WO-2025-0110-U-028,2025-01-10,prune,pruning,7,343,U7-04,11,12,627,478,palms,11.0,12.0,partial,07:04,12:31,WO-2025-0111-U-027
WO-2025-0110-U-029,2025-01-10,spray,spraying,7,301,S7-01,5,16,10.39,10.39,ha,5.0,16.0,completed,06:50,14:03,
WO-2025-0111-U-001,2025-01-11,weed,path_upkeep,1,18,U1-02,13,15,21.28,21.28,ha,13.0,15.0,completed,06:46,13:57,
WO-2025-0111-U-002,2025-01-11,weed,path_upkeep,1,27,U1-03,12,16,16.06,16.06,ha,12.0,16.0,completed,06:56,14:05,
WO-2025-0111-U-003,2025-01-11,spray,spraying,1,32,S1-01,11,14,27.46,0.0,ha,11.0,4.2,weathered_off,07:02,09:06,WO-2025-0113-U-003
WO-2025-0111-U-004,2025-01-11,weed,circle_weeding,2,51,U2-01,7,15,7.43,7.43,ha,7.0,15.0,completed,06:56,14:13,
WO-2025-0111-U-005,2025-01-11,prune,pruning,2,60,U2-02,15,16,900,1104,palms,15.0,16.0,partial,06:55,14:20,WO-2025-0113-U-005
WO-2025-0111-U-006,2025-01-11,prune,pruning,2,69,U2-03,15,16,846,693,palms,15.0,16.0,partial,07:10,13:18,WO-2025-0113-U-006
WO-2025-0111-U-007,2025-01-11,spray,spraying,2,72,S2-01,11,13,27.95,0.0,ha,11.0,3.9,weathered_off,06:49,08:06,WO-2025-0113-U-007
WO-2025-0111-U-008,2025-01-11,prune,pruning,3,87,U3-01,14,14,755,449,palms,14.0,14.0,partial,07:15,11:45,WO-2025-0113-U-008
WO-2025-0111-U-009,2025-01-11,prune,pruning,3,92,U3-02,14,15,763,435,palms,14.0,15.0,partial,07:12,11:12,WO-2025-0113-U-009
WO-2025-0111-U-010,2025-01-11,prune,pruning,3,116,U3-04,12,13,656,313,palms,12.0,13.0,partial,07:13,10:35,WO-2025-0113-U-010
WO-2025-0111-U-011,2025-01-11,spray,spraying,3,102,S3-01,11,14,25.47,0.0,ha,11.0,4.2,weathered_off,06:49,08:39,WO-2025-0113-U-011
WO-2025-0111-U-012,2025-01-11,prune,pruning,4,131,U4-01,14,15,616,478,palms,14.0,15.0,partial,06:49,12:02,WO-2025-0113-U-012
WO-2025-0111-U-013,2025-01-11,weed,circle_weeding,4,141,U4-02,14,14,16.88,9.49,ha,14.0,14.0,partial,06:59,10:47,WO-2025-0113-U-013
WO-2025-0111-U-014,2025-01-11,prune,pruning,4,151,U4-03,14,14,752,629,palms,14.0,14.0,partial,07:12,13:21,WO-2025-0113-U-014
WO-2025-0111-U-015,2025-01-11,weed,path_upkeep,4,165,U4-04,5,15,6.0,6.0,ha,5.0,15.0,completed,06:49,13:46,
WO-2025-0111-U-016,2025-01-11,spray,spraying,4,132,S4-01,14,15,34.05,0.0,ha,14.0,4.5,weathered_off,07:14,09:22,WO-2025-0113-U-015
WO-2025-0111-U-017,2025-01-11,weed,circle_weeding,5,178,U5-01,13,16,15.02,11.16,ha,13.0,16.0,partial,06:51,12:32,WO-2025-0113-U-016
WO-2025-0111-U-018,2025-01-11,prune,pruning,5,199,U5-03,15,14,990,595,palms,15.0,14.0,partial,07:13,11:28,WO-2025-0113-U-018
WO-2025-0111-U-019,2025-01-11,spray,spraying,5,176,S5-01,3,12,6.68,0.0,ha,3.0,3.6,weathered_off,06:51,07:51,WO-2025-0113-U-019
WO-2025-0111-U-020,2025-01-11,prune,pruning,6,206,U6-01,14,16,770,729,palms,14.0,16.0,partial,07:03,13:22,WO-2025-0113-U-020
WO-2025-0111-U-021,2025-01-11,weed,circle_weeding,6,251,U6-02,14,14,16.19,11.23,ha,14.0,14.0,partial,06:58,11:36,WO-2025-0113-U-021
WO-2025-0111-U-022,2025-01-11,prune,pruning,6,262,U6-03,14,15,851,628,palms,14.0,15.0,partial,06:57,12:24,WO-2025-0113-U-022
WO-2025-0111-U-023,2025-01-11,weed,path_upkeep,6,379,U6-04,14,15,22.3,13.15,ha,14.0,15.0,partial,07:05,10:59,WO-2025-0113-U-023
WO-2025-0111-U-024,2025-01-11,spray,spraying,6,261,S6-01,8,16,20.23,0.0,ha,8.0,4.8,weathered_off,06:51,08:47,WO-2025-0113-U-024
WO-2025-0111-U-025,2025-01-11,prune,pruning,7,297,U7-01,12,14,597,437,palms,12.0,14.0,partial,07:14,12:12,WO-2025-0113-U-025
WO-2025-0111-U-026,2025-01-11,prune,pruning,7,308,U7-02,12,14,644,671,palms,12.0,14.0,partial,07:09,14:03,WO-2025-0113-U-026
WO-2025-0111-U-027,2025-01-11,prune,pruning,7,343,U7-04,3,14,149,149,palms,3.0,14.0,completed,06:49,13:35,
WO-2025-0111-U-028,2025-01-11,spray,spraying,7,346,S7-01,10,14,24.72,0.0,ha,10.0,4.2,weathered_off,06:49,09:31,WO-2025-0113-U-029
WO-2025-0113-U-001,2025-01-13,prune,pruning,1,14,U1-02,16,17,988,1135,palms,16.0,17.0,partial,06:52,13:43,WO-2025-0114-U-001
WO-2025-0113-U-002,2025-01-13,prune,pruning,1,27,U1-03,16,15,839,904,palms,16.0,15.0,partial,06:54,14:22,WO-2025-0114-U-002
WO-2025-0113-U-003,2025-01-13,spray,spraying,1,32,S1-01,11,12,27.46,27.46,ha,11.0,12.0,completed,07:09,14:38,
WO-2025-0113-U-004,2025-01-13,weed,path_upkeep,2,43,U2-01,15,16,24.25,16.79,ha,15.0,16.0,partial,07:04,11:56,WO-2025-0114-U-004
WO-2025-0113-U-005,2025-01-13,prune,pruning,2,60,U2-02,15,16,900,791,palms,15.0,16.0,partial,07:13,13:38,WO-2025-0114-U-005
WO-2025-0113-U-006,2025-01-13,prune,pruning,2,69,U2-03,15,17,846,810,palms,15.0,17.0,partial,07:12,14:11,WO-2025-0114-U-006
WO-2025-0113-U-007,2025-01-13,spray,spraying,2,72,S2-01,11,11,27.95,27.95,ha,11.0,11.0,completed,06:46,13:57,
WO-2025-0113-U-008,2025-01-13,prune,pruning,3,87,U3-01,14,12,755,377,palms,14.0,12.0,partial,06:54,10:33,WO-2025-0114-U-008
WO-2025-0113-U-009,2025-01-13,prune,pruning,3,92,U3-02,14,13,763,295,palms,14.0,13.0,partial,07:09,09:42,WO-2025-0114-U-009
WO-2025-0113-U-010,2025-01-13,prune,pruning,3,116,U3-04,7,14,344,344,palms,7.0,14.0,completed,06:57,13:56,
WO-2025-0113-U-011,2025-01-13,spray,spraying,3,102,S3-01,11,15,25.47,25.47,ha,11.0,15.0,completed,07:09,14:16,
WO-2025-0113-U-012,2025-01-13,prune,pruning,4,131,U4-01,14,13,616,393,palms,14.0,13.0,partial,06:50,11:03,WO-2025-0114-U-012
WO-2025-0113-U-013,2025-01-13,weed,circle_weeding,4,141,U4-02,14,14,16.88,17.3,ha,14.0,14.0,partial,07:05,13:56,WO-2025-0114-U-013
WO-2025-0113-U-014,2025-01-13,prune,pruning,4,151,U4-03,14,15,752,672,palms,14.0,15.0,partial,06:58,13:15,WO-2025-0114-U-014
WO-2025-0113-U-015,2025-01-13,spray,spraying,4,132,S4-01,14,16,34.05,26.02,ha,14.0,16.0,partial,06:59,12:48,WO-2025-0114-U-015
WO-2025-0113-U-016,2025-01-13,weed,circle_weeding,5,178,U5-01,4,16,3.85,3.85,ha,4.0,16.0,completed,07:04,14:21,
WO-2025-0113-U-017,2025-01-13,prune,pruning,5,180,U5-02,15,15,934,647,palms,15.0,15.0,partial,06:53,11:33,WO-2025-0114-U-017
WO-2025-0113-U-018,2025-01-13,prune,pruning,5,199,U5-03,15,15,990,874,palms,15.0,15.0,partial,06:53,12:55,WO-2025-0114-U-018
WO-2025-0113-U-019,2025-01-13,spray,spraying,5,176,S5-01,3,13,6.68,6.68,ha,3.0,13.0,completed,07:13,14:39,
WO-2025-0113-U-020,2025-01-13,prune,pruning,6,206,U6-01,14,16,770,1012,palms,14.0,16.0,partial,06:56,14:15,WO-2025-0114-U-020
WO-2025-0113-U-021,2025-01-13,weed,circle_weeding,6,251,U6-02,6,14,5.82,5.82,ha,6.0,14.0,completed,06:58,13:41,
WO-2025-0113-U-022,2025-01-13,prune,pruning,6,262,U6-03,14,15,851,711,palms,14.0,15.0,partial,06:55,12:00,WO-2025-0114-U-022
WO-2025-0113-U-023,2025-01-13,weed,path_upkeep,6,379,U6-04,8,15,12.06,12.06,ha,8.0,15.0,completed,06:48,13:54,
WO-2025-0113-U-024,2025-01-13,spray,spraying,6,261,S6-01,8,17,20.23,20.23,ha,8.0,17.0,completed,07:00,13:51,
WO-2025-0113-U-025,2025-01-13,prune,pruning,7,297,U7-01,12,12,597,679,palms,12.0,12.0,partial,07:03,14:32,WO-2025-0114-U-025
WO-2025-0113-U-026,2025-01-13,prune,pruning,7,308,U7-02,9,13,463,463,palms,9.0,13.0,completed,06:49,13:56,
WO-2025-0113-U-027,2025-01-13,weed,path_upkeep,7,332,U7-03,12,12,17.84,9.46,ha,12.0,12.0,partial,07:01,11:10,WO-2025-0114-U-027
WO-2025-0113-U-028,2025-01-13,weed,path_upkeep,7,348,U7-04,12,12,20.27,16.2,ha,12.0,12.0,partial,06:58,12:55,WO-2025-0114-U-028
WO-2025-0113-U-029,2025-01-13,spray,spraying,7,346,S7-01,10,11,24.72,21.98,ha,10.0,11.0,partial,07:09,13:25,WO-2025-0114-U-029
WO-2025-0114-U-001,2025-01-14,prune,pruning,1,14,U1-02,16,17,988,759,palms,16.0,17.0,partial,07:03,12:48,WO-2025-0115-U-001
WO-2025-0114-U-002,2025-01-14,prune,pruning,1,27,U1-03,16,16,839,417,palms,16.0,16.0,partial,06:46,10:25,WO-2025-0115-U-002
WO-2025-0114-U-003,2025-01-14,spray,spraying,1,36,S1-01,12,14,28.82,0.0,ha,12.0,4.2,weathered_off,06:46,08:29,WO-2025-0115-U-003
WO-2025-0114-U-004,2025-01-14,weed,path_upkeep,2,43,U2-01,8,16,12.87,12.87,ha,8.0,16.0,completed,07:05,14:02,
WO-2025-0114-U-005,2025-01-14,prune,pruning,2,60,U2-02,15,16,900,1011,palms,15.0,16.0,partial,06:50,13:50,WO-2025-0115-U-005
WO-2025-0114-U-006,2025-01-14,prune,pruning,2,69,U2-03,7,13,380,380,palms,7.0,13.0,completed,07:13,14:01,
WO-2025-0114-U-007,2025-01-14,spray,spraying,2,45,S2-01,11,11,28.5,0.0,ha,11.0,3.3,weathered_off,06:54,08:09,WO-2025-0115-U-007
WO-2025-0114-U-008,2025-01-14,prune,pruning,3,87,U3-01,14,15,755,641,palms,14.0,15.0,partial,06:47,12:00,WO-2025-0115-U-008
WO-2025-0114-U-009,2025-01-14,prune,pruning,3,92,U3-02,14,14,763,479,palms,14.0,14.0,partial,06:51,11:20,WO-2025-0115-U-009
WO-2025-0114-U-010,2025-01-14,weed,circle_weeding,3,116,U3-04,12,16,12.54,12.54,ha,12.0,16.0,completed,07:09,14:39,
WO-2025-0114-U-011,2025-01-14,spray,spraying,3,104,S3-01,14,16,32.93,0.0,ha,14.0,4.8,weathered_off,07:00,09:51,WO-2025-0115-U-011
WO-2025-0114-U-012,2025-01-14,prune,pruning,4,131,U4-01,14,15,616,609,palms,14.0,15.0,partial,07:02,13:49,WO-2025-0115-U-012
WO-2025-0114-U-013,2025-01-14,weed,circle_weeding,4,141,U4-02,3,15,2.87,2.87,ha,3.0,15.0,completed,06:55,13:44,
WO-2025-0114-U-014,2025-01-14,prune,pruning,4,151,U4-03,14,15,752,470,palms,14.0,15.0,partial,06:52,11:17,WO-2025-0115-U-014
WO-2025-0114-U-015,2025-01-14,spray,spraying,4,132,S4-01,4,16,8.03,0.0,ha,4.0,4.8,weathered_off,06:47,09:27,WO-2025-0115-U-015
WO-2025-0114-U-016,2025-01-14,weed,circle_weeding,5,171,U5-01,15,15,17.9,12.18,ha,15.0,15.0,partial,06:49,12:00,WO-2025-0115-U-016
WO-2025-0114-U-017,2025-01-14,prune,pruning,5,180,U5-02,15,13,934,578,palms,15.0,13.0,partial,06:58,11:43,WO-2025-0115-U-017
WO-2025-0114-U-018,2025-01-14,prune,pruning,5,199,U5-03,15,13,990,786,palms,15.0,13.0,partial,06:59,12:59,WO-2025-0115-U-018
WO-2025-0114-U-019,2025-01-14,spray,spraying,5,185,S5-01,12,12,27.41,0.0,ha,12.0,3.6,weathered_off,07:00,08:15,WO-2025-0115-U-019
WO-2025-0114-U-020,2025-01-14,prune,pruning,6,206,U6-01,14,13,770,512,palms,14.0,13.0,partial,06:52,11:50,WO-2025-0115-U-020
WO-2025-0114-U-021,2025-01-14,prune,pruning,6,249,U6-02,14,14,809,652,palms,14.0,14.0,partial,06:55,13:03,WO-2025-0115-U-021
WO-2025-0114-U-022,2025-01-14,prune,pruning,6,262,U6-03,14,15,851,530,palms,14.0,15.0,partial,06:00,11:43,WO-2025-0115-U-022
WO-2025-0114-U-023,2025-01-14,weed,path_upkeep,6,264,U6-04,8,15,11.92,11.92,ha,8.0,15.0,completed,06:48,14:07,
WO-2025-0114-U-024,2025-01-14,spray,spraying,6,205,S6-01,10,13,25.21,0.0,ha,10.0,3.9,weathered_off,06:48,08:44,WO-2025-0115-U-024
WO-2025-0114-U-025,2025-01-14,prune,pruning,7,297,U7-01,12,13,597,326,palms,12.0,13.0,partial,06:46,10:53,WO-2025-0115-U-025
WO-2025-0114-U-026,2025-01-14,weed,circle_weeding,7,308,U7-02,12,12,12.87,7.56,ha,12.0,12.0,partial,07:12,11:09,WO-2025-0115-U-026
WO-2025-0114-U-027,2025-01-14,weed,path_upkeep,7,332,U7-03,9,13,12.66,12.66,ha,9.0,13.0,completed,06:51,13:51,
WO-2025-0114-U-028,2025-01-14,weed,path_upkeep,7,348,U7-04,9,11,13.89,12.37,ha,9.0,11.0,partial,07:06,13:41,WO-2025-0115-U-027
WO-2025-0114-U-029,2025-01-14,spray,spraying,7,346,S7-01,2,12,2.74,0.0,ha,2.0,3.6,weathered_off,07:11,09:54,WO-2025-0115-U-028
WO-2025-0115-U-001,2025-01-15,prune,pruning,1,14,U1-02,16,17,988,664,palms,16.0,17.0,partial,07:02,11:35,WO-2025-0116-U-001
WO-2025-0115-U-002,2025-01-15,prune,pruning,1,27,U1-03,16,15,839,622,palms,16.0,15.0,partial,06:58,12:07,WO-2025-0116-U-002
WO-2025-0115-U-003,2025-01-15,spray,spraying,1,36,S1-01,12,13,28.82,27.7,ha,12.0,13.0,partial,07:04,13:54,WO-2025-0116-U-003
WO-2025-0115-U-004,2025-01-15,prune,pruning,2,52,U2-01,15,16,889,771,palms,15.0,16.0,partial,07:03,13:24,WO-2025-0116-U-004
WO-2025-0115-U-005,2025-01-15,prune,pruning,2,60,U2-02,15,15,900,601,palms,15.0,15.0,partial,07:06,12:09,WO-2025-0116-U-005
WO-2025-0115-U-006,2025-01-15,prune,pruning,2,66,U2-03,15,16,846,660,palms,15.0,16.0,partial,06:51,12:22,WO-2025-0116-U-006
WO-2025-0115-U-007,2025-01-15,spray,spraying,2,45,S2-01,11,12,28.5,17.74,ha,11.0,12.0,partial,06:59,11:38,WO-2025-0116-U-007
WO-2025-0115-U-008,2025-01-15,prune,pruning,3,87,U3-01,14,14,755,457,palms,14.0,14.0,partial,07:03,11:28,WO-2025-0116-U-008
WO-2025-0115-U-009,2025-01-15,prune,pruning,3,92,U3-02,12,15,605,452,palms,12.0,15.0,partial,07:00,12:31,WO-2025-0116-U-009
WO-2025-0115-U-010,2025-01-15,weed,circle_weeding,3,369,U3-04,3,15,2.98,2.98,ha,3.0,15.0,completed,06:52,14:16,
WO-2025-0115-U-011,2025-01-15,spray,spraying,3,104,S3-01,14,14,32.93,25.97,ha,14.0,14.0,partial,07:12,12:29,WO-2025-0116-U-010
